rad_haplotyper -v FamA.recode.vcf -r reference.fasta -x 35 -d 10 -z 3 -m .5 -g FamA.gen -p FamA.popmap -t FamA.tsv -p1 SFL-1_SFL-A-F1 -p2 SFL-1_SFL-A-M1 -e
Locus	Sites	Haplotypes	Inds_Haplotyped	Total_Inds	Prop_Haplotyped	Status	Poss_Paralog	Low_Cov/Geno_Err	Miss_Geno	Comment
dDocent_Contig_182942	1	2	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_18304	2	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_1831	11	4	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_183123	1	2	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_183158	1	2	171	183	0.934	PASSED	0	0	12	
dDocent_Contig_183196	2	3	178	183	0.973	PASSED	2	0	3	
dDocent_Contig_183269	8	4	177	183	0.967	PASSED	0	0	6	
dDocent_Contig_18333	4	4	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_183337	0	0	0	183	0.000	FILTERED	0	173	10	Missing data
dDocent_Contig_18347	6	4	178	183	0.973	PASSED	2	0	3	
dDocent_Contig_183507	3	4	111	183	0.607	PASSED	37	20	15	
dDocent_Contig_1836	2	3	180	183	0.984	PASSED	2	0	1	
dDocent_Contig_183613	2	3	169	183	0.923	PASSED	1	0	13	
dDocent_Contig_183686	5	4	170	183	0.929	PASSED	0	0	13	
dDocent_Contig_183753	2	3	174	183	0.951	PASSED	1	1	7	
dDocent_Contig_183785	1	2	166	183	0.907	PASSED	0	0	17	
dDocent_Contig_183797	8	3	182	183	0.995	PASSED	0	1	0	
dDocent_Contig_183985	1	2	169	183	0.923	PASSED	0	0	14	
dDocent_Contig_18404	7	3	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_184316	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_184333	2	2	160	183	0.874	PASSED	1	0	22	
dDocent_Contig_184354	9	3	181	183	0.989	PASSED	1	0	1	
dDocent_Contig_184383	3	2	163	183	0.891	PASSED	0	0	20	
dDocent_Contig_184549	3	2	160	183	0.874	PASSED	0	0	23	
dDocent_Contig_18465	7	5	35	183	0.191	FILTERED	138	1	9	Missing data
dDocent_Contig_184688	3	3	92	183	0.503	PASSED	1	74	16	
dDocent_Contig_18479	2	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_18485	4	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_1849	2	3	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_184909	6	4	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_184993	1	2	166	183	0.907	PASSED	0	0	17	
dDocent_Contig_18500	1	2	168	183	0.918	PASSED	0	0	15	
dDocent_Contig_185066	1	2	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_185112	4	3	179	183	0.978	PASSED	1	0	3	
dDocent_Contig_18514	1	2	174	183	0.951	PASSED	0	0	9	
dDocent_Contig_185217	5	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_185221	2	3	167	183	0.913	PASSED	1	0	15	
dDocent_Contig_185482	2	2	159	183	0.869	PASSED	0	0	24	
dDocent_Contig_185542	4	4	92	183	0.503	PASSED	0	90	1	
dDocent_Contig_1856	5	7	64	183	0.350	FILTERED	94	2	23	Missing data
dDocent_Contig_185668	1	2	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_185684	7	5	160	183	0.874	PASSED	2	4	17	
dDocent_Contig_18573	3	4	168	183	0.918	PASSED	3	0	12	
dDocent_Contig_18591	5	2	161	183	0.880	PASSED	0	5	17	
dDocent_Contig_186005	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_186012	4	4	169	183	0.923	PASSED	4	0	10	
dDocent_Contig_186096	1	2	177	183	0.967	PASSED	0	0	6	
dDocent_Contig_18614	2	3	158	183	0.863	PASSED	0	0	25	
dDocent_Contig_18622	3	4	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_186256	2	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_186502	4	4	176	183	0.962	PASSED	0	1	6	
dDocent_Contig_186532	4	2	181	183	0.989	PASSED	1	0	1	
dDocent_Contig_186594	3	3	169	183	0.923	PASSED	0	0	14	
dDocent_Contig_186905	3	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_187	3	3	176	183	0.962	PASSED	1	0	6	
dDocent_Contig_18700	5	4	174	183	0.951	PASSED	5	0	4	
dDocent_Contig_18705	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_18709	2	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_1872	3	3	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_18725	2	3	167	183	0.913	PASSED	0	0	16	
dDocent_Contig_187289	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_1873	4	3	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_187344	3	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_187402	2	3	174	183	0.951	PASSED	1	0	8	
dDocent_Contig_187561	9	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_187637	3	3	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_18782	11	4	176	183	0.962	PASSED	2	0	5	
dDocent_Contig_18783	2	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_18792	4	3	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_188003	3	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_188372	14	3	162	183	0.885	PASSED	0	5	16	
dDocent_Contig_1884	2	2	178	183	0.973	PASSED	0	0	5	
dDocent_Contig_18848	1	2	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_188592	1	2	177	183	0.967	PASSED	0	0	6	
dDocent_Contig_188692	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_188738	2	3	178	183	0.973	PASSED	0	0	5	
dDocent_Contig_1889	6	5	61	183	0.333	FILTERED	111	1	10	Missing data
dDocent_Contig_189	9	8	101	183	0.552	PASSED	0	81	1	
dDocent_Contig_189129	2	3	179	183	0.978	PASSED	1	0	3	
dDocent_Contig_189165	4	4	134	183	0.732	PASSED	0	40	9	
dDocent_Contig_189194	1	2	167	183	0.913	PASSED	0	0	16	
dDocent_Contig_189213	0	0	0	183	0.000	FILTERED	0	174	9	Missing data
dDocent_Contig_18927	2	3	181	183	0.989	PASSED	2	0	0	
dDocent_Contig_189277	0	0	0	183	0.000	FILTERED	0	182	1	Missing data
dDocent_Contig_189298	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_189511	3	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_1897	3	3	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_189819	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_189931	2	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_189960	5	5	150	183	0.820	PASSED	8	16	9	
dDocent_Contig_18997	4	3	174	183	0.951	PASSED	0	0	9	
dDocent_Contig_190002	1	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_190056	3	3	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_1901	5	4	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_190271	5	4	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_19033	8	3	176	183	0.962	PASSED	0	3	4	
dDocent_Contig_19039	9	4	171	183	0.934	PASSED	0	0	12	
dDocent_Contig_190410	1	2	168	183	0.918	PASSED	0	0	15	
dDocent_Contig_190517	6	4	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_19101	2	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_19104	5	4	180	183	0.984	PASSED	0	2	1	
dDocent_Contig_1911	2	3	170	183	0.929	PASSED	0	1	12	
dDocent_Contig_19111	2	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_19123	1	2	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_19137	-	-	-	-	-	FILTERED	0	0	0	Complex
dDocent_Contig_19143	4	3	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_19146	4	4	167	183	0.913	PASSED	3	1	12	
dDocent_Contig_19151	2	3	164	183	0.896	PASSED	1	1	17	
dDocent_Contig_19168	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_19189	2	3	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_19203	1	2	167	183	0.913	PASSED	0	0	16	
dDocent_Contig_1922	2	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_19222	5	4	181	183	0.989	PASSED	2	0	0	
dDocent_Contig_192305	2	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_19238	1	2	175	183	0.956	PASSED	0	0	8	
dDocent_Contig_192508	3	3	174	183	0.951	PASSED	9	0	0	
dDocent_Contig_192546	1	2	162	183	0.885	PASSED	0	0	21	
dDocent_Contig_19264	2	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_192846	1	2	163	183	0.891	PASSED	0	0	20	
dDocent_Contig_19294	7	4	181	183	0.989	PASSED	1	0	1	
dDocent_Contig_19302	3	3	178	183	0.973	PASSED	0	0	5	
dDocent_Contig_19307	1	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_19312	8	4	162	183	0.885	PASSED	3	1	17	
dDocent_Contig_19317	3	3	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_193333	2	3	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_193448	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_193602	5	4	181	183	0.989	PASSED	2	0	0	
dDocent_Contig_193822	1	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_19384	2	2	178	183	0.973	PASSED	1	0	4	
dDocent_Contig_194030	3	2	177	183	0.967	PASSED	0	0	6	
dDocent_Contig_19408	2	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_19417	3	3	172	183	0.940	PASSED	0	0	11	
dDocent_Contig_19422	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_19426	14	3	169	183	0.923	PASSED	3	2	9	
dDocent_Contig_19428	3	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_19439	6	5	133	183	0.727	PASSED	0	48	2	
dDocent_Contig_19440	1	2	175	183	0.956	PASSED	0	0	8	
dDocent_Contig_19446	1	2	166	183	0.907	PASSED	0	0	17	
dDocent_Contig_19452	3	3	182	183	0.995	PASSED	0	1	0	
dDocent_Contig_194902	15	3	171	183	0.934	PASSED	2	1	9	
dDocent_Contig_194962	3	5	115	183	0.628	PASSED	44	2	22	
dDocent_Contig_194975	4	3	163	183	0.891	PASSED	0	0	20	
dDocent_Contig_195082	4	4	177	183	0.967	PASSED	5	0	1	
dDocent_Contig_19530	4	2	174	183	0.951	PASSED	0	0	9	
dDocent_Contig_195433	2	3	172	183	0.940	PASSED	0	2	9	
dDocent_Contig_195456	5	4	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_195479	2	3	172	183	0.940	PASSED	0	0	11	
dDocent_Contig_195517	6	3	173	183	0.945	PASSED	0	0	10	
dDocent_Contig_19554	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_195613	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_19576	4	4	178	183	0.973	PASSED	0	0	5	
dDocent_Contig_195817	2	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_19606	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_19616	9	3	179	183	0.978	PASSED	1	1	2	
dDocent_Contig_1962	5	3	175	183	0.956	PASSED	0	4	4	
dDocent_Contig_1964	4	3	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_19655	3	3	168	183	0.918	PASSED	0	0	15	
dDocent_Contig_19676	3	4	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_196795	5	3	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_196802	1	2	167	183	0.913	PASSED	0	0	16	
dDocent_Contig_196865	2	4	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_196891	4	3	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_196966	6	5	164	183	0.896	PASSED	15	2	2	
dDocent_Contig_19700	6	5	177	183	0.967	PASSED	1	0	5	
dDocent_Contig_197038	5	3	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_197044	5	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_197056	0	0	0	183	0.000	FILTERED	0	175	8	Missing data
dDocent_Contig_19709	4	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_19718	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_197331	1	2	164	183	0.896	PASSED	0	0	19	
dDocent_Contig_19734	3	4	171	183	0.934	PASSED	1	1	10	
dDocent_Contig_197457	2	3	176	183	0.962	PASSED	1	0	6	
dDocent_Contig_197567	4	2	171	183	0.934	PASSED	0	1	11	
dDocent_Contig_197662	8	3	175	183	0.956	PASSED	1	0	7	
dDocent_Contig_197744	3	3	172	183	0.940	PASSED	0	2	9	
dDocent_Contig_197747	2	2	155	183	0.847	PASSED	1	0	27	
dDocent_Contig_19799	2	3	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_198	3	2	168	183	0.918	PASSED	0	2	13	
dDocent_Contig_198003	7	4	178	183	0.973	PASSED	2	0	3	
dDocent_Contig_198022	3	4	164	183	0.896	PASSED	1	2	16	
dDocent_Contig_198033	2	2	174	183	0.951	PASSED	0	0	9	
dDocent_Contig_198199	3	3	178	183	0.973	PASSED	0	0	5	
dDocent_Contig_1982	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_19830	4	4	165	183	0.902	PASSED	1	0	17	
dDocent_Contig_19843	4	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_19878	11	4	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_19889	1	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_198982	8	3	177	183	0.967	PASSED	0	1	5	
dDocent_Contig_19901	2	2	167	183	0.913	PASSED	0	1	15	
dDocent_Contig_199085	2	2	178	183	0.973	PASSED	0	0	5	
dDocent_Contig_19919	1	2	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_199454	3	3	174	183	0.951	PASSED	1	0	8	
dDocent_Contig_199619	3	4	181	183	0.989	PASSED	1	0	1	
dDocent_Contig_199626	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_199784	3	4	167	183	0.913	PASSED	3	0	13	
dDocent_Contig_19979	2	4	59	183	0.322	FILTERED	0	109	15	Missing data
dDocent_Contig_1999	4	2	83	183	0.454	FILTERED	0	79	21	Missing data
dDocent_Contig_19998	4	3	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_20000	4	4	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_20019	3	4	161	183	0.880	PASSED	2	3	17	
dDocent_Contig_200224	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_200232	2	2	161	183	0.880	PASSED	0	0	22	
dDocent_Contig_20043	1	2	166	183	0.907	PASSED	0	0	17	
dDocent_Contig_200617	4	4	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_20088	2	3	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_200921	3	3	177	183	0.967	PASSED	0	5	1	
dDocent_Contig_20111	3	3	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_2012	2	3	161	183	0.880	PASSED	1	0	21	
dDocent_Contig_201222	2	3	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_201305	1	2	158	183	0.863	PASSED	0	0	25	
dDocent_Contig_201446	8	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_201550	7	7	111	183	0.607	PASSED	1	71	0	
dDocent_Contig_20169	3	4	155	183	0.847	PASSED	1	20	7	
dDocent_Contig_2017	4	4	177	183	0.967	PASSED	3	0	3	
dDocent_Contig_201792	1	2	177	183	0.967	PASSED	0	0	6	
dDocent_Contig_202088	3	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_202197	6	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_20289	6	4	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_202930	2	3	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_202990	5	4	181	183	0.989	PASSED	2	0	0	
dDocent_Contig_20310	5	4	180	183	0.984	PASSED	1	0	2	
dDocent_Contig_20337	2	1	2	183	0.011	FILTERED	0	165	16	Missing data
dDocent_Contig_20341	1	2	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_20368	3	3	165	183	0.902	PASSED	0	1	17	
dDocent_Contig_20376	4	3	171	183	0.934	PASSED	1	2	9	
dDocent_Contig_203815	5	5	175	183	0.956	PASSED	4	2	2	
dDocent_Contig_203924	2	3	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_2040	5	4	179	183	0.978	PASSED	2	0	2	
dDocent_Contig_20401	10	4	178	183	0.973	PASSED	1	0	4	
dDocent_Contig_20418	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_204273	9	3	178	183	0.973	PASSED	0	0	5	
dDocent_Contig_20436	6	4	168	183	0.918	PASSED	2	0	13	
dDocent_Contig_20453	3	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_204687	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_20487	2	3	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_205406	4	4	163	183	0.891	PASSED	2	0	18	
dDocent_Contig_20544	1	2	171	183	0.934	PASSED	0	0	12	
dDocent_Contig_205530	2	3	180	183	0.984	PASSED	1	0	2	
dDocent_Contig_20582	1	2	171	183	0.934	PASSED	0	0	12	
dDocent_Contig_20592	7	5	173	183	0.945	PASSED	5	0	5	
dDocent_Contig_205992	2	3	159	183	0.869	PASSED	0	0	24	
dDocent_Contig_20615	2	3	168	183	0.918	PASSED	2	0	13	
dDocent_Contig_20616	4	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_2062	1	2	177	183	0.967	PASSED	0	0	6	
dDocent_Contig_206432	7	4	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_20666	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_206752	2	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_206778	3	3	181	183	0.989	PASSED	1	0	1	
dDocent_Contig_20683	3	3	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_20685	2	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_206879	8	3	178	183	0.973	PASSED	3	0	2	
dDocent_Contig_206957	2	3	173	183	0.945	PASSED	2	0	8	
dDocent_Contig_20705	4	1	2	183	0.011	FILTERED	0	181	0	Missing data
dDocent_Contig_2072	2	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_20733	3	3	181	183	0.989	PASSED	2	0	0	
dDocent_Contig_20760	5	4	180	183	0.984	PASSED	2	0	1	
dDocent_Contig_207726	2	3	173	183	0.945	PASSED	1	1	8	
dDocent_Contig_20782	7	3	180	183	0.984	PASSED	0	2	1	
dDocent_Contig_20783	3	3	179	183	0.978	PASSED	1	1	2	
dDocent_Contig_20821	3	3	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_20838	4	4	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_208483	3	3	151	183	0.825	PASSED	9	0	23	
dDocent_Contig_208497	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_20850	2	3	174	183	0.951	PASSED	2	1	6	
dDocent_Contig_2086	9	4	181	183	0.989	PASSED	1	0	1	
dDocent_Contig_2088	3	3	179	183	0.978	PASSED	1	0	3	
dDocent_Contig_20883	4	4	164	183	0.896	PASSED	3	0	16	
dDocent_Contig_208863	2	3	171	183	0.934	PASSED	1	0	11	
dDocent_Contig_20890	4	4	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_20895	2	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_20902	6	4	166	183	0.907	PASSED	3	0	14	
dDocent_Contig_209055	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_20908	3	3	160	183	0.874	PASSED	4	1	18	
dDocent_Contig_20949	3	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_209498	8	4	167	183	0.913	PASSED	7	0	9	
dDocent_Contig_20956	2	3	158	183	0.863	PASSED	2	0	23	
dDocent_Contig_209827	1	2	172	183	0.940	PASSED	0	0	11	
dDocent_Contig_209851	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_20987	2	2	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_209997	12	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_21002	2	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_21007	1	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_210212	7	4	175	183	0.956	PASSED	0	0	8	
dDocent_Contig_210253	3	5	99	183	0.541	PASSED	0	82	2	
dDocent_Contig_2104	6	4	176	183	0.962	PASSED	0	4	3	
dDocent_Contig_21044	6	3	181	183	0.989	PASSED	1	0	1	
dDocent_Contig_21045	4	3	176	183	0.962	PASSED	1	0	6	
dDocent_Contig_210753	2	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_210808	5	4	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_211176	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_2115	3	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_211553	5	6	87	183	0.475	FILTERED	0	84	12	Missing data
dDocent_Contig_21168	3	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_21183	3	4	165	183	0.902	PASSED	0	0	18	
dDocent_Contig_21187	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_21196	3	3	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_212127	2	3	156	183	0.852	PASSED	3	0	24	
dDocent_Contig_21216	1	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_21226	2	3	179	183	0.978	PASSED	2	0	2	
dDocent_Contig_21227	1	2	174	183	0.951	PASSED	0	0	9	
dDocent_Contig_2125	1	2	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_212542	2	3	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_2126	7	4	180	183	0.984	PASSED	2	0	1	
dDocent_Contig_212609	4	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_21262	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_21266	1	2	168	183	0.918	PASSED	0	0	15	
dDocent_Contig_21280	1	2	173	183	0.945	PASSED	0	0	10	
dDocent_Contig_21292	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_213112	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_21342	2	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_213871	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_21388	3	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_213918	5	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_21399	3	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_21407	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_214162	3	4	180	183	0.984	PASSED	2	0	1	
dDocent_Contig_21421	2	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_214291	1	2	177	183	0.967	PASSED	0	0	6	
dDocent_Contig_21444	2	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_214494	2	2	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_2145	5	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_21450	7	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_21467	3	3	182	183	0.995	PASSED	1	0	0	
dDocent_Contig_214708	9	35	85	183	0.464	FILTERED	71	5	22	Missing data
dDocent_Contig_214776	5	4	181	183	0.989	PASSED	1	0	1	
dDocent_Contig_214779	3	5	151	183	0.825	PASSED	29	1	2	
dDocent_Contig_2148	5	3	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_21480	2	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_214875	1	2	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_2151	4	4	174	183	0.951	PASSED	3	3	3	
dDocent_Contig_21516	4	3	167	183	0.913	PASSED	1	0	15	
dDocent_Contig_2152	1	2	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_215355	1	2	177	183	0.967	PASSED	0	0	6	
dDocent_Contig_2154	5	4	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_21545	5	1	2	183	0.011	FILTERED	0	181	0	Missing data
dDocent_Contig_21556	2	2	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_21570	3	3	180	183	0.984	PASSED	0	0	3	
dDocent_Contig_21573	1	2	169	183	0.923	PASSED	0	0	14	
dDocent_Contig_21593	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_216	6	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_21601	2	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_21636	2	3	181	183	0.989	PASSED	1	0	1	
dDocent_Contig_21650	3	2	167	183	0.913	PASSED	0	1	15	
dDocent_Contig_216531	3	2	175	183	0.956	PASSED	0	0	8	
dDocent_Contig_21656	2	2	168	183	0.918	PASSED	0	0	15	
dDocent_Contig_216625	2	3	180	183	0.984	PASSED	1	0	2	
dDocent_Contig_21675	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_21681	3	3	180	183	0.984	PASSED	1	0	2	
dDocent_Contig_21697	3	3	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_21716	4	2	175	183	0.956	PASSED	0	1	7	
dDocent_Contig_217200	5	3	171	183	0.934	PASSED	1	0	11	
dDocent_Contig_21728	3	4	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_217339	6	3	174	183	0.951	PASSED	0	1	8	
dDocent_Contig_217365	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_21775	5	4	172	183	0.940	PASSED	2	1	8	
dDocent_Contig_21776	5	2	178	183	0.973	PASSED	0	1	4	
dDocent_Contig_218078	3	5	131	183	0.716	PASSED	5	44	3	
dDocent_Contig_2181	1	2	165	183	0.902	PASSED	0	0	18	
dDocent_Contig_218183	4	4	99	183	0.541	PASSED	0	82	2	
dDocent_Contig_2182	6	4	170	183	0.929	PASSED	1	0	12	
dDocent_Contig_21833	3	2	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_2186	2	2	169	183	0.923	PASSED	0	0	14	
dDocent_Contig_21887	3	4	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_218973	4	2	168	183	0.918	PASSED	0	0	15	
dDocent_Contig_219013	3	3	178	183	0.973	PASSED	0	0	5	
dDocent_Contig_219112	5	4	174	183	0.951	PASSED	1	0	8	
dDocent_Contig_21922	1	2	176	183	0.962	PASSED	0	0	7	
dDocent_Contig_219254	5	3	181	183	0.989	PASSED	1	1	0	
dDocent_Contig_2193	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_21940	3	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_219513	3	3	178	183	0.973	PASSED	1	0	4	
dDocent_Contig_219770	6	3	160	183	0.874	PASSED	2	6	15	
dDocent_Contig_21978	1	2	182	183	0.995	PASSED	0	0	1	
dDocent_Contig_219937	1	2	181	183	0.989	PASSED	0	0	2	
dDocent_Contig_219983	1	2	169	183	0.923	PASSED	0	0	14	
dDocent_Contig_220046	6	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_220166	6	4	166	183	0.907	PASSED	2	0	15	
dDocent_Contig_22046	1	2	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_2205	4	3	183	183	1.000	PASSED	0	0	0	
dDocent_Contig_220558	2	2	179	183	0.978	PASSED	0	0	4	
dDocent_Contig_220621	2	3	160	183	0.874	PASSED	0	0	23	
