"LOCUS" "LG_F" "POS_F" "LG_M" "POS_M"
"399" "dDocent_Contig_42202" 13 4.69306974894345 11 60.9681499468276
"400" "dDocent_Contig_10737" 2 4.76423339425374 NA NA
"401" "dDocent_Contig_223621" 22 4.7760784853163 22 1.16579066558912
"402" "dDocent_Contig_275339" 9 4.86939798319224 13 50.2986256829432
"403" "dDocent_Contig_147070" 9 4.86939808319224 NA NA
"404" "dDocent_Contig_236777" 12 4.87296167825942 9 3.01722642588773
"405" "dDocent_Contig_1052" 12 4.87296177825943 9 3.6370000148661
"406" "dDocent_Contig_60550" 10 4.89264204396154 10 53.6466700134733
"407" "dDocent_Contig_384966" 10 4.89264214396154 10 53.6466700134733
"408" "dDocent_Contig_288155" 10 5.50993209068245 10 56.1550182624441
"409" "dDocent_Contig_10154" 10 5.50993219068246 10 55.5350912833552
"410" "dDocent_Contig_12642" 15 5.51142533407283 NA NA
"411" "dDocent_Contig_11380" 3 5.52941911907247 6 61.7168861501179
"412" "dDocent_Contig_64534" 14 5.54240076117198 NA NA
"413" "dDocent_Contig_63932" 14 5.54240086117198 NA NA
"414" "dDocent_Contig_399803" 6 5.61873769616248 NA NA
"415" "dDocent_Contig_58704" 6 5.61873779616249 2 2.95324533903414
"416" "dDocent_Contig_81798" 4 5.65189171008576 14 1.1539465097174
"417" "dDocent_Contig_183158" 7 5.66057340974461 NA NA
"418" "dDocent_Contig_13271" 2 6.00718267492921 4 17.5130711298529
"419" "dDocent_Contig_30631" 2 6.00718277492922 4 18.1342004618599
"420" "dDocent_Contig_85533" 2 6.00718287492922 NA NA
"421" "dDocent_Contig_29636" 15 6.12745705593703 NA NA
"422" "dDocent_Contig_74741" 18 6.22931221757503 NA NA
"423" "dDocent_Contig_43221" 6 6.2300569159341 2 2.95324533903414
"424" "dDocent_Contig_4858" 5 6.24510981301394 20 54.6396220047637
"425" "dDocent_Contig_141395" 7 6.32553141496985 NA NA
"426" "dDocent_Contig_10459" 15 6.74362467902728 8 2.39221630052169
"427" "dDocent_Contig_164762" 9 6.74431806754944 13 43.9821585067958
"428" "dDocent_Contig_89625" 12 6.74818334012012 9 3.01722622588772
"429" "dDocent_Contig_318878" 12 6.74818344012013 9 3.01722622588772
"430" "dDocent_Contig_52753" 10 6.75288185938468 10 56.1550181624441
"431" "dDocent_Contig_48412" 13 7.01697367481753 NA NA
"432" "dDocent_Contig_62600" 13 7.01697367481753 11 60.9681502468276
"433" "dDocent_Contig_8173" 13 7.01697377481754 11 60.9681502468276
"434" "dDocent_Contig_196865" 10 7.36763544280574 10 56.7761481278406
"435" "dDocent_Contig_44252" 14 7.41762157466233 5 1.87119241361483
"436" "dDocent_Contig_73753" 14 7.41762167466234 5 1.87119231361482
"437" "dDocent_Contig_53617" 13 7.70695107539812 NA NA
"438" "dDocent_Contig_17774" 12 7.99049819126972 9 3.01722622588772
"439" "dDocent_Contig_390204" 14 8.03168085271571 NA NA
"440" "dDocent_Contig_210808" 5 8.11975795057085 20 54.6396221047637
"441" "dDocent_Contig_41089" 4 8.16815487476049 14 1.15394600971739
"442" "dDocent_Contig_225477" 4 8.1681549747605 14 1.15394670971741
"443" "dDocent_Contig_7879" 7 8.20334404249614 19 55.0375321854089
"444" "dDocent_Contig_143714" 15 8.61621443661416 NA NA
"445" "dDocent_Contig_4389" 18 8.74565964470098 3 58.0287973361599
"446" "dDocent_Contig_7074" 4 8.78553990233234 14 1.1539463097174
"447" "dDocent_Contig_193333" 4 8.78554000233234 14 1.15394690971741
"448" "dDocent_Contig_137502" 20 8.78928683377474 18 43.7101963168157
"449" "dDocent_Contig_15064" 20 8.78928693377474 NA NA
"450" "dDocent_Contig_52143" 20 8.78928703377474 NA NA
"451" "dDocent_Contig_29327" 20 8.78928703377474 NA NA
"452" "dDocent_Contig_71529" 20 8.78928703377474 18 43.7101966168157
"453" "dDocent_Contig_63877" 20 8.78928713377475 NA NA
"454" "dDocent_Contig_83810" 7 8.81943913164049 19 55.0375323854089
"455" "dDocent_Contig_34664" 7 8.8194392316405 NA NA
"456" "dDocent_Contig_34257" 23 8.85324833101924 23 0
"457" "dDocent_Contig_21978" 23 8.85324843101924 NA NA
"458" "dDocent_Contig_14167" 23 8.85324843101924 23 1.00000002822922e-07
"459" "dDocent_Contig_45756" 16 8.90139884708723 7 6.56865753406407
"460" "dDocent_Contig_47561" 9 8.94449413638373 13 47.7664399889976
"461" "dDocent_Contig_3387" 12 9.23281426713808 9 3.01722612588772
"462" "dDocent_Contig_13705" 12 9.23281436713808 9 3.01722622588772
"463" "dDocent_Contig_28801" 1 9.51587063456248 NA NA
"464" "dDocent_Contig_45279" 13 9.65908074045233 11 60.9681500468276
"465" "dDocent_Contig_98386" 16 9.68117076916082 NA NA
"466" "dDocent_Contig_107876" 12 9.85010405154987 NA NA
"467" "dDocent_Contig_127712" 12 9.85010415154988 9 3.01722622588772
"468" "dDocent_Contig_7198" 10 9.88792622463017 10 57.3972781181226
"469" "dDocent_Contig_171172" 18 9.98733163768686 NA NA
"470" "dDocent_Contig_32522" 1 10.1285783741228 1 57.0921781068686
"471" "dDocent_Contig_1897" 1 10.1285784741228 1 57.0921781068686
"472" "dDocent_Contig_134784" 19 10.1396205762874 NA NA
"473" "dDocent_Contig_22755" 11 10.365533209123 NA NA
"474" "dDocent_Contig_110914" 2 10.5016475682236 NA NA
"475" "dDocent_Contig_9744" 10 10.5020398985102 10 57.3972781181226
"476" "dDocent_Contig_3862" 18 10.6027308217114 3 57.4076629734866
"477" "dDocent_Contig_52450" 18 10.6027308217114 3 57.4076629734866
"478" "dDocent_Contig_53396" 20 10.6658997704542 18 43.7101960168157
"479" "dDocent_Contig_2017" 19 10.6684595163751 15 42.4285684001183
"480" "dDocent_Contig_113826" 19 10.6684596163751 15 38.6187869563767
"481" "dDocent_Contig_36101" 19 10.6684597163751 15 58.0548818247762
"482" "dDocent_Contig_13669" 19 10.6684597163751 15 35.4817922328497
"483" "dDocent_Contig_33971" 19 10.6684597163751 15 36.731906759944
"484" "dDocent_Contig_41944" 19 10.6684597163751 NA NA
"485" "dDocent_Contig_9976" 19 10.6684597163751 15 41.8099747952667
"486" "dDocent_Contig_14848" 19 10.6684598163751 15 34.8625434924582
"487" "dDocent_Contig_213918" 19 10.6684598163751 15 43.049732068075
"488" "dDocent_Contig_87874" 19 10.6684598163751 NA NA
"489" "dDocent_Contig_97663" 19 10.6684598163751 15 58.0548817247762
"490" "dDocent_Contig_31027" 19 10.6684599163751 15 43.049732168075
"491" "dDocent_Contig_31020" 7 10.6955640585853 19 56.2464227473555
"492" "dDocent_Contig_144097" 1 10.744603983252 1 57.0921781068686
"493" "dDocent_Contig_5061" 2 11.1150621348256 4 18.7553297938682
"494" "dDocent_Contig_12831" 20 11.2787730997775 18 43.7101958168157
"495" "dDocent_Contig_206778" 19 11.2857517073248 15 23.3342809700596
"496" "dDocent_Contig_113099" 19 11.2857518073248 15 23.9515044915567
"497" "dDocent_Contig_184316" 19 11.2857518073248 NA NA
"498" "dDocent_Contig_26852" 19 11.2857518073248 NA NA
"499" "dDocent_Contig_9844" 19 11.2857518073248 15 21.468437861465
"500" "dDocent_Contig_1328" 19 11.2857519073249 15 21.468437861465
"501" "dDocent_Contig_3962" 19 11.2857519073249 15 22.7137577717147
"502" "dDocent_Contig_63273" 19 11.2857519073249 NA NA
"503" "dDocent_Contig_6257" 5 11.2868053814064 20 55.890338880641
"504" "dDocent_Contig_206752" 5 11.2868054814064 NA NA
"505" "dDocent_Contig_56581" 5 11.2868055814064 NA NA
"506" "dDocent_Contig_285637" 4 11.303735370403 14 1.1539463097174
"507" "dDocent_Contig_136639" 21 11.3141113036602 17 95.5465189040334
"508" "dDocent_Contig_18050" 13 11.5342572162936 11 60.9681502468276
"509" "dDocent_Contig_224986" 13 11.5342573162936 11 60.9681497468276
"510" "dDocent_Contig_124000" 13 11.5342574162936 NA NA
"511" "dDocent_Contig_9761" 13 11.5342574162936 11 60.9681502468276
"512" "dDocent_Contig_384346" 11 11.6016862775767 12 0.521026467309939
"513" "dDocent_Contig_297018" 2 11.7156075534357 4 18.7553296938682
"514" "dDocent_Contig_2088" 14 11.8621870825529 5 1.87119191361481
"515" "dDocent_Contig_276307" 19 11.9030437020844 NA NA
"516" "dDocent_Contig_360435" 19 11.9030438020844 15 14.8669304326878
"517" "dDocent_Contig_372715" 5 11.9041005567471 NA NA
"518" "dDocent_Contig_15531" 7 11.9373862187879 NA NA
"519" "dDocent_Contig_99681" 7 11.9373863187879 19 55.0375321854089
"520" "dDocent_Contig_69594" 7 11.9373864187879 19 56.2464227473555
"521" "dDocent_Contig_24380" 4 11.9921475619732 NA NA
"522" "dDocent_Contig_83970" 16 12.004094389186 7 6.56865723406406
"523" "dDocent_Contig_55818" 16 12.004094489186 NA NA
"524" "dDocent_Contig_12387" 3 12.0854054693849 6 66.7146083272987
"525" "dDocent_Contig_40834" 11 12.2183505817202 12 0.521026367309936
"526" "dDocent_Contig_398347" 11 12.2183506817202 12 0.521026067309928
"527" "dDocent_Contig_43622" 2 12.3329394518731 4 18.7553296938682
"528" "dDocent_Contig_32599" 12 12.3664215399779 9 3.01722642588773
"529" "dDocent_Contig_75804" 10 12.3752550463776 10 58.018404249103
"530" "dDocent_Contig_22346" 14 12.4733151138877 5 1.87119221361482
"531" "dDocent_Contig_30077" 18 12.4773161712458 3 56.7865336438343
"532" "dDocent_Contig_56975" 19 12.520335624303 15 13.6312632626306
"533" "dDocent_Contig_5747" 19 12.520335624303 NA NA
"534" "dDocent_Contig_4090" 19 12.520335724303 15 14.2517876816544
"535" "dDocent_Contig_3978" 5 12.5214006276563 NA NA
"536" "dDocent_Contig_7027" 1 12.6205257389078 1 57.7133044066357
"537" "dDocent_Contig_26256" 6 12.7875997542364 2 2.95324533903414
"538" "dDocent_Contig_13498" 11 12.8356456916588 12 0.521026067309928
"539" "dDocent_Contig_2620" 2 12.9334854727428 4 18.7553296938682
"540" "dDocent_Contig_177269" 5 13.1361287258809 NA NA
"541" "dDocent_Contig_281" 19 13.1376269164062 NA NA
"542" "dDocent_Contig_87568" 19 13.1376269164062 NA NA
"543" "dDocent_Contig_146487" 19 13.1376270164062 15 12.380544803779
"544" "dDocent_Contig_176482" 13 13.4107958805302 NA NA
"545" "dDocent_Contig_20683" 11 13.4523162184098 NA NA
"546" "dDocent_Contig_650" 2 13.5507966993894 4 20.0053956568543
"547" "dDocent_Contig_113263" 2 13.5507967993894 NA NA
"548" "dDocent_Contig_316059" 9 13.6994087268036 13 47.7664398889976
"549" "dDocent_Contig_172576" 4 13.94583594687 14 1.1539464097174
"550" "dDocent_Contig_368763" 3 13.957214329923 NA NA
"551" "dDocent_Contig_110" 3 13.957214329923 6 66.7146083272987
"552" "dDocent_Contig_4216" 23 14.0074306038251 NA NA
"553" "dDocent_Contig_29190" 23 14.0074306038251 NA NA
"554" "dDocent_Contig_117913" 13 14.0250084291723 11 60.9681501468276
"555" "dDocent_Contig_267403" 19 14.3799215275233 15 12.380544903779
"556" "dDocent_Contig_147429" 19 14.3799216275233 NA NA
"557" "dDocent_Contig_239372" 9 14.3925372136066 13 47.7664399889976
"558" "dDocent_Contig_89" 15 14.4761398102986 NA NA
"559" "dDocent_Contig_37123" 4 14.5607362381445 14 1.15394700971742
"560" "dDocent_Contig_38564" 3 14.5732443553713 NA NA
"561" "dDocent_Contig_36090" 6 14.6533542065652 NA NA
"562" "dDocent_Contig_296549" 6 14.6533542065652 NA NA
"563" "dDocent_Contig_167104" 11 14.6952640947134 NA NA
"564" "dDocent_Contig_517" 11 14.6952641947134 12 0.521025867309922
"565" "dDocent_Contig_110765" 2 14.7937464150384 4 20.0053956568543
"566" "dDocent_Contig_29808" 12 14.8800792046222 9 3.01722622588772
"567" "dDocent_Contig_94634" 9 15.0097561052488 13 47.7664399889976
"568" "dDocent_Contig_6658" 20 15.1057804856565 NA NA
"569" "dDocent_Contig_27570" 20 15.1057805856565 18 43.7101966168157
"570" "dDocent_Contig_333242" 20 15.1057805856565 18 43.7101968168158
"571" "dDocent_Contig_202930" 20 15.1057806856565 18 43.7101969168158
"572" "dDocent_Contig_83538" 20 15.1057807856565 18 43.7101959168157
"573" "dDocent_Contig_1574" 1 15.1395220454882 1 57.7133043066357
"574" "dDocent_Contig_21675" 3 15.189276217257 NA NA
"575" "dDocent_Contig_8138" 2 15.4091467885729 4 20.0053956568543
"576" "dDocent_Contig_2205" 2 15.4091467885729 4 20.0053956568543
"577" "dDocent_Contig_337536" 2 15.4091467885729 4 23.7540632420087
"578" "dDocent_Contig_7106" 9 15.6251392499571 13 47.7664399889976
"579" "dDocent_Contig_463" 1 15.7549001856936 1 57.7133044066357
"580" "dDocent_Contig_7040" 1 15.7549002856936 1 57.7133045066357
"581" "dDocent_Contig_195082" 21 15.8025078205639 17 95.5465191040334
"582" "dDocent_Contig_138566" 21 16.1495434438723 17 94.9253929051172
"583" "dDocent_Contig_3559" 14 16.3006321043571 5 1.87119241361483
"584" "dDocent_Contig_3454" 14 16.3006322043571 5 1.87119241361483
"585" "dDocent_Contig_24383" 18 16.3065088472297 3 56.7865336438343
"586" "dDocent_Contig_123863" 5 16.3072266971779 20 57.1319614347125
"587" "dDocent_Contig_28577" 15 16.3473338606539 8 4.27923420474632
"588" "dDocent_Contig_141851" 15 16.3473339606539 8 4.27923430474632
"589" "dDocent_Contig_2650" 20 16.3481931224726 18 43.7101965168157
"590" "dDocent_Contig_8616" 4 16.438966980001 14 1.15394660971741
"591" "dDocent_Contig_22460" 13 16.5371079998334 NA NA
"592" "dDocent_Contig_17747" 18 16.9205692248204 NA NA
"593" "dDocent_Contig_117947" 18 16.9205693248204 3 56.7865337438343
"594" "dDocent_Contig_101570" 5 16.9219547715142 20 55.890338880641
"595" "dDocent_Contig_16852" 1 16.9974092626353 NA NA
"596" "dDocent_Contig_25996" 4 17.0551409719193 14 1.1539464097174
"597" "dDocent_Contig_85814" 3 17.0658163113705 6 66.0932725769725
"598" "dDocent_Contig_12285" 3 17.0658164113705 NA NA
"599" "dDocent_Contig_240497" 3 17.0658165113705 NA NA
"600" "dDocent_Contig_55101" 8 17.1159091979643 21 55.8574911486936
"601" "dDocent_Contig_35987" 8 17.1159092979643 NA NA
"602" "dDocent_Contig_19422" 11 17.2102343180951 NA NA
"603" "dDocent_Contig_80450" 2 17.2870101152535 4 23.7540632420087
"604" "dDocent_Contig_40269" 18 17.5368110444187 3 56.7865335438343
"605" "dDocent_Contig_6233" 5 17.5392785347028 NA NA
"606" "dDocent_Contig_6004" 10 17.5465769607422 10 58.018404249103
"607" "dDocent_Contig_12806" 15 17.5896341052137 8 4.27923410474632
"608" "dDocent_Contig_24110" 15 17.5896342052137 NA NA
"609" "dDocent_Contig_2847" 20 17.5906061123 NA NA
"610" "dDocent_Contig_42225" 20 17.5906062123 NA NA
"611" "dDocent_Contig_23714" 4 17.6724402696179 14 1.1539464097174
"612" "dDocent_Contig_11636" 8 17.7331877909737 21 55.8574911486936
"613" "dDocent_Contig_337338" 8 17.7331878909737 21 55.8574913486936
"614" "dDocent_Contig_4863" 2 17.9030350051008 4 20.0053957568543
"615" "dDocent_Contig_392339" 2 17.9030351051008 4 20.0053956568543
"616" "dDocent_Contig_128564" 9 18.1441349555171 13 47.7664399889976
"617" "dDocent_Contig_109626" 5 18.1565925992493 NA NA
"618" "dDocent_Contig_32419" 5 18.1565925992493 20 55.890338880641
"619" "dDocent_Contig_55414" 5 18.1565926992493 20 55.890338880641
"620" "dDocent_Contig_97611" 20 18.2046660728621 18 43.7101961168157
"621" "dDocent_Contig_20685" 15 18.2069285817695 NA NA
"622" "dDocent_Contig_396511" 15 18.2069285817695 8 4.90036050330158
"623" "dDocent_Contig_164687" 1 18.2373145510653 1 57.7133044066357
"624" "dDocent_Contig_26733" 4 18.2884721244454 14 1.1539464097174
"625" "dDocent_Contig_54040" 15 18.8242524017167 8 4.90036030330157
"626" "dDocent_Contig_22806" 8 18.9755029487682 21 55.8574912486936
"627" "dDocent_Contig_25110" 2 19.1453357310401 NA NA
"628" "dDocent_Contig_5435" 2 19.1453357310401 4 23.7540632420087
"629" "dDocent_Contig_79800" 2 19.1453358310401 4 23.7540632420087
"630" "dDocent_Contig_49942" 2 19.1453359310401 NA NA
"631" "dDocent_Contig_55010" 18 19.414254817412 3 56.7865337438343
"632" "dDocent_Contig_255326" 18 19.414254817412 NA NA
"633" "dDocent_Contig_255823" 15 19.4334483138268 8 4.90036040330157
"634" "dDocent_Contig_39621" 3 19.5820726988829 6 63.6012571859878
"635" "dDocent_Contig_2289" 3 19.5820727988829 NA NA
"636" "dDocent_Contig_14672" 9 20.0181145101861 NA NA
"637" "dDocent_Contig_58798" 12 20.0520668008712 9 3.01722632588772
"638" "dDocent_Contig_11248" 14 20.1214564583276 NA NA
"639" "dDocent_Contig_28647" 4 20.1650113131712 14 1.15394680971741
"640" "dDocent_Contig_21940" 4 20.1650114131712 14 1.1539464097174
"641" "dDocent_Contig_9859" 4 20.1650115131712 14 1.15394620971739
"642" "dDocent_Contig_60349" 4 20.1650116131712 14 1.15394610971739
"643" "dDocent_Contig_7017" 8 20.2165394431945 21 55.8574911486936
"644" "dDocent_Contig_92369" 18 20.6537017376918 NA NA
"645" "dDocent_Contig_43242" 4 20.7823016842967 14 1.1539463097174
"646" "dDocent_Contig_6818" 4 20.7823017842968 NA NA
"647" "dDocent_Contig_11845" 2 21.0205536029573 NA NA
"648" "dDocent_Contig_19428" 2 21.0205536029573 4 20.0053956568543
"649" "dDocent_Contig_69223" 2 21.0205537029573 4 20.0053955568543
"650" "dDocent_Contig_31162" 11 21.0388705672185 12 0.521026267309933
"651" "dDocent_Contig_8704" 22 21.0785241437139 22 1.16579036558911
"652" "dDocent_Contig_17862" 6 21.2108165772015 2 1.1814998544388
"653" "dDocent_Contig_66164" 10 21.3696739549195 10 58.018404249103
"654" "dDocent_Contig_61809" 3 21.4572913455036 6 64.2211823716523
"655" "dDocent_Contig_2152" 3 21.4572914455036 NA NA
"656" "dDocent_Contig_28930" 3 21.4572914455036 6 64.2211822716523
"657" "dDocent_Contig_2253" 19 21.629445161601 15 10.509233322796
"658" "dDocent_Contig_29737" 19 21.629445261601 15 10.509233222796
"659" "dDocent_Contig_151317" 19 21.629445361601 NA NA
"660" "dDocent_Contig_37096" 6 21.8949735316239 NA NA
"661" "dDocent_Contig_197044" 16 21.9517926589916 7 6.56865743406407
"662" "dDocent_Contig_343391" 20 22.0304253364539 18 43.7101966168157
"663" "dDocent_Contig_65968" 1 22.0663296389194 1 58.3344307063951
"664" "dDocent_Contig_46846" 9 22.5371102161211 13 46.516374483326
"665" "dDocent_Contig_330898" 8 22.7347537901296 NA NA
"666" "dDocent_Contig_62299" 7 22.8655602866954 NA NA
"667" "dDocent_Contig_2072" 7 22.8655603866954 19 55.0375321854089
"668" "dDocent_Contig_212609" 11 22.9122248955447 12 0.521026067309928
"669" "dDocent_Contig_8940" 22 22.937921489294 NA NA
"670" "dDocent_Contig_13005" 9 23.1524939868048 NA NA
"671" "dDocent_Contig_352570" 4 23.297950677475 NA NA
"672" "dDocent_Contig_372229" 5 23.3227391038521 20 55.890338880641
"673" "dDocent_Contig_45690" 7 23.4832594700617 NA NA
"674" "dDocent_Contig_20487" 7 23.4832595700617 19 55.0375321854089
"675" "dDocent_Contig_121755" 19 23.5033803453725 15 9.25906887081594
"676" "dDocent_Contig_20838" 9 23.7697857471604 13 46.516374283326
"677" "dDocent_Contig_79522" 9 23.7697858471604 13 46.516374283326
"678" "dDocent_Contig_104495" 6 23.8486210634653 2 1.7025259207368
"679" "dDocent_Contig_1922" 12 23.8756308633901 NA NA
"680" "dDocent_Contig_133371" 12 23.8756308633901 NA NA
"681" "dDocent_Contig_73905" 12 23.8756309633901 NA NA
"682" "dDocent_Contig_11280" 1 23.9400497321002 1 58.3344308063951
"683" "dDocent_Contig_51033" 1 23.9400498321002 1 58.3344305063951
"684" "dDocent_Contig_72913" 6 24.4608182114255 2 1.70252632073681
"685" "dDocent_Contig_2982" 10 24.5360010792865 NA NA
"686" "dDocent_Contig_23083" 1 24.5573435648059 1 58.3344305063951
"687" "dDocent_Contig_109437" 1 24.5573435648059 1 58.3344305063951
"688" "dDocent_Contig_61117" 3 24.6257107902173 NA NA
"689" "dDocent_Contig_20760" 7 24.7229575660264 19 55.0375321854089
"690" "dDocent_Contig_74233" 18 25.1495360390184 NA NA
"691" "dDocent_Contig_62" 1 25.1714089234896 NA NA
"692" "dDocent_Contig_100682" 13 25.2427994863964 11 60.3470236399677
"693" "dDocent_Contig_34090" 3 25.3134411185118 NA NA
"694" "dDocent_Contig_22046" 2 25.5150215326102 NA NA
"695" "dDocent_Contig_263885" 13 25.851967622134 NA NA
"696" "dDocent_Contig_146993" 13 25.851967722134 NA NA
"697" "dDocent_Contig_36882" 13 25.851967822134 11 60.3470237399677
"698" "dDocent_Contig_59426" 11 26.082017224819 12 0.521026067309928
"699" "dDocent_Contig_21045" 22 26.1049700464834 22 1.16579056558912
"700" "dDocent_Contig_7736" 22 26.1049701464834 22 1.16579026558911
"701" "dDocent_Contig_228944" 22 26.1049702464834 22 1.16579046558911
"702" "dDocent_Contig_216625" 2 26.1251849870281 NA NA
"703" "dDocent_Contig_18485" 4 26.4670832004945 14 0.532819909970461
"704" "dDocent_Contig_17277" 8 26.5618412090686 NA NA
"705" "dDocent_Contig_19222" 19 26.6725279663249 15 9.25906887081594
"706" "dDocent_Contig_1177" 14 26.6762301005923 5 0.621126403528496
"707" "dDocent_Contig_312243" 11 26.695475852183 12 0.521026067309928
"708" "dDocent_Contig_78059" 10 27.054184248375 10 58.018404249103
"709" "dDocent_Contig_9469" 4 27.081830665839 14 0.532820009970464
"710" "dDocent_Contig_300492" 4 27.081830665839 14 0.532819909970461
"711" "dDocent_Contig_17099" 4 27.081830765839 NA NA
"712" "dDocent_Contig_219112" 20 27.2003790221227 18 43.7101966168157
"713" "dDocent_Contig_10555" 3 27.264163178883 6 64.2211825716523
"714" "dDocent_Contig_157701" 21 27.5212867212173 17 95.5465190040334
"715" "dDocent_Contig_35702" 21 27.5212868212173 17 95.5465190040334
"716" "dDocent_Contig_300903" 9 27.5876226481853 NA NA
"717" "dDocent_Contig_3538" 10 27.6695625351271 10 58.018404649103
"718" "dDocent_Contig_143868" 10 27.6695626351272 10 58.018404249103
"719" "dDocent_Contig_222999" 4 27.6991462544236 NA NA
"720" "dDocent_Contig_12218" 4 27.6991463544236 14 0.532820009970464
"721" "dDocent_Contig_375508" 4 27.6991464544236 14 0.532819709970455
"722" "dDocent_Contig_58419" 19 27.9122629279714 NA NA
"723" "dDocent_Contig_79517" 14 27.9132793008977 5 0.621126803528507
"724" "dDocent_Contig_8679" 15 28.1405503449707 8 5.52148670699511
"725" "dDocent_Contig_6716" 10 28.2868582923399 NA NA
"726" "dDocent_Contig_6178" 10 28.2868582923399 NA NA
"727" "dDocent_Contig_9303" 10 28.2868582923399 10 58.018404149103
"728" "dDocent_Contig_99272" 10 28.2868582923399 NA NA
"729" "dDocent_Contig_259416" 13 28.3702372541884 11 60.3470237399677
"730" "dDocent_Contig_45214" 5 28.491965723464 NA NA
"731" "dDocent_Contig_177172" 16 28.5009585576909 7 6.56865733406406
"732" "dDocent_Contig_354400" 7 28.5496327506872 19 56.2464225473555
"733" "dDocent_Contig_9019" 7 28.5496328506872 19 55.0375321854089
"734" "dDocent_Contig_53811" 11 28.5726994395621 12 0.521026067309928
"735" "dDocent_Contig_38092" 10 28.9041538964881 NA NA
"736" "dDocent_Contig_96441" 10 28.9041538964881 10 58.6395308488013
"737" "dDocent_Contig_36018" 10 28.9041539964881 10 59.1644388651218
"738" "dDocent_Contig_306534" 10 28.9041540964881 10 58.018404749103
"739" "dDocent_Contig_199454" 4 28.9386909614999 14 0
"740" "dDocent_Contig_119372" 6 28.9589065778513 2 1.70252632073681
"741" "dDocent_Contig_20000" 18 28.9753460055977 3 55.5364684329457
"742" "dDocent_Contig_54764" 13 28.9844257016002 NA NA
"743" "dDocent_Contig_238996" 1 29.0012619925757 1 58.3344308063951
"744" "dDocent_Contig_27535" 16 29.1125348390385 7 5.94753043043905
"745" "dDocent_Contig_50498" 14 29.1550646685282 5 0.621126603528501
"746" "dDocent_Contig_32774" 15 29.3753153982444 NA NA
"747" "dDocent_Contig_86033" 15 29.3753154982444 8 5.52148660699511
"748" "dDocent_Contig_44102" 16 29.7298338788525 NA NA
"749" "dDocent_Contig_384998" 12 29.7327064730959 NA NA
"750" "dDocent_Contig_16214" 19 29.7894865404049 15 9.25906867081594
"751" "dDocent_Contig_53339" 7 29.7902916925766 NA NA
"752" "dDocent_Contig_326037" 11 29.8150222649507 NA NA
"753" "dDocent_Contig_146176" 2 29.9513222604066 NA NA
"754" "dDocent_Contig_336869" 6 30.1979217235113 2 1.70252622073681
"755" "dDocent_Contig_150600" 6 30.1979218235113 2 1.7025257207368
"756" "dDocent_Contig_122239" 18 30.2151856746947 3 55.5364683329457
"757" "dDocent_Contig_102096" 18 30.2151857746947 NA NA
"758" "dDocent_Contig_319646" 1 30.2396784382495 NA NA
"759" "dDocent_Contig_274586" 10 30.2828030069264 NA NA
"760" "dDocent_Contig_205530" 16 30.3427501734919 7 5.94753113043907
"761" "dDocent_Contig_271247" 20 30.3668916272359 18 43.7101962168157
"762" "dDocent_Contig_63358" 8 30.3866217787717 21 55.2363647488377
"763" "dDocent_Contig_253090" 19 30.4042469772223 15 9.25906887081594
"764" "dDocent_Contig_19143" 11 30.4311074529788 NA NA
"765" "dDocent_Contig_2978" 23 30.6211281512305 NA NA
"766" "dDocent_Contig_34141" 18 30.8326236034047 3 55.5364684329457
"767" "dDocent_Contig_4056" 13 30.8584038802229 11 60.3470237399677
"768" "dDocent_Contig_558" 12 30.9707315521328 9 1.76716031580065
"769" "dDocent_Contig_2691" 20 30.9817654067986 18 43.7101966168157
"770" "dDocent_Contig_12922" 5 31.0071351755017 20 57.1319615347125
"771" "dDocent_Contig_18188" 14 31.0296830054778 NA NA
"772" "dDocent_Contig_38113" 3 31.0907493603317 NA NA
"773" "dDocent_Contig_150253" 3 31.0907494603317 NA NA
"774" "dDocent_Contig_42394" 21 31.3553246607579 17 95.5465190040334
"775" "dDocent_Contig_233503" 21 31.3553246607579 NA NA
"776" "dDocent_Contig_15924" 18 31.4469868563592 3 55.5364682329457
"777" "dDocent_Contig_14237" 20 31.595181446247 NA NA
"778" "dDocent_Contig_22381" 11 31.6706337623319 12 0.521026567309942
"779" "dDocent_Contig_12895" 5 32.2490040199683 20 56.510835106996
"780" "dDocent_Contig_20895" 5 32.2490040199683 20 56.510834706996
"781" "dDocent_Contig_22210" 19 32.2795045517174 NA NA
"782" "dDocent_Contig_1533" 10 32.2980525152407 10 58.6395308488013
"783" "dDocent_Contig_58265" 21 32.5950092299061 NA NA
"784" "dDocent_Contig_9857" 21 32.5950093299061 17 95.5465190040334
"785" "dDocent_Contig_274674" 1 32.7525073116858 1 58.3344308063951
"786" "dDocent_Contig_283544" 5 32.8601984589359 20 56.510835006996
"787" "dDocent_Contig_173" 7 32.9600945325007 19 55.0375321854089
"788" "dDocent_Contig_238787" 3 32.9664587692687 6 64.8423087633682
"789" "dDocent_Contig_344040" 12 33.0828164040472 9 1.76716101580067
"790" "dDocent_Contig_332250" 10 33.5402347508153 10 58.6395307488013
"791" "dDocent_Contig_98695" 10 33.5402347508153 10 58.6395307488013
"792" "dDocent_Contig_1486" 6 34.0214450933941 2 1.70252612073681
"793" "dDocent_Contig_7617" 6 34.0214451933941 NA NA
"794" "dDocent_Contig_1849" 6 34.0214452933941 2 1.7025258207368
"795" "dDocent_Contig_21388" 4 34.1153875482958 14 0.532819909970461
