dDocent_Contig_21226	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	1e-59	11110035	11110357
dDocent_Contig_21407	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	2e-55	8588018	8588197
dDocent_Contig_21444	18	dna:chromosome chromosome:TETRAODON8:18:1:11077504:1 REF	5e-12	1350682	1350765
dDocent_Contig_21587	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	1e-109	10708263	10708553
dDocent_Contig_21593	21	dna:chromosome chromosome:TETRAODON8:21:1:5834722:1 REF	3e-59	5824042	5824248
dDocent_Contig_21675	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	2e-92	8232783	8233080
dDocent_Contig_22046	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	2e-24	10094223	10094313
dDocent_Contig_22103	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	7e-61	1605421	1605641
dDocent_Contig_22346	15	dna:chromosome chromosome:TETRAODON8:15:1:7320470:1 REF	4e-19	5111312	5111409
dDocent_Contig_22395	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	1e-19	8509700	8509773
dDocent_Contig_22460	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	5e-50	4821018	4821180
dDocent_Contig_22460	14	dna:chromosome chromosome:TETRAODON8:14:1:10246949:1 REF	2e-29	6823313	6823467
dDocent_Contig_22567	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	2e-38	5270421	5270679
dDocent_Contig_22663	4	dna:chromosome chromosome:TETRAODON8:4:1:9874776:1 REF	6e-37	7109999	7110117
dDocent_Contig_22663	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	2e-12	9183437	9183564
dDocent_Contig_22783	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	2e-24	4139552	4139666
dDocent_Contig_23083	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	3e-71	1762401	1762617
dDocent_Contig_23746	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	8e-29	8917353	8917523
dDocent_Contig_24007	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	4e-58	11027079	11027285
dDocent_Contig_24110	14	dna:chromosome chromosome:TETRAODON8:14:1:10246949:1 REF	1e-59	7360491	7360680
dDocent_Contig_24394	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	5e-19	1197597	1197692
dDocent_Contig_24578	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	3e-28	3881428	3881560
dDocent_Contig_24886	5	dna:chromosome chromosome:TETRAODON8:5:1:13390619:1 REF	1e-32	1548645	1548787
dDocent_Contig_25110	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	2e-30	11827991	11828127
dDocent_Contig_25389	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	1e-19	18922630	18922691
dDocent_Contig_25574	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	6e-50	3403949	3404134
dDocent_Contig_25692	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	3e-46	2083278	2083465
dDocent_Contig_25863	5	dna:chromosome chromosome:TETRAODON8:5:1:13390619:1 REF	5e-38	2505236	2505399
dDocent_Contig_26423	21	dna:chromosome chromosome:TETRAODON8:21:1:5834722:1 REF	8e-23	1754129	1754213
dDocent_Contig_26493	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	1e-21	12349396	12349468
dDocent_Contig_26725	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	2e-25	2601197	2601325
dDocent_Contig_26812	4	dna:chromosome chromosome:TETRAODON8:4:1:9874776:1 REF	3e-40	6059105	6059269
dDocent_Contig_26812	3	dna:chromosome chromosome:TETRAODON8:3:1:15489435:1 REF	1e-13	12156309	12156404
dDocent_Contig_26873	3	dna:chromosome chromosome:TETRAODON8:3:1:15489435:1 REF	2e-43	8650307	8650424
dDocent_Contig_26873	3	dna:chromosome chromosome:TETRAODON8:3:1:15489435:1 REF	2e-43	8650011	8650098
dDocent_Contig_26873	18	dna:chromosome chromosome:TETRAODON8:18:1:11077504:1 REF	4e-27	10734666	10734784
dDocent_Contig_26873	18	dna:chromosome chromosome:TETRAODON8:18:1:11077504:1 REF	4e-27	10734419	10734490
dDocent_Contig_26873	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	3e-15	15739072	15739161
dDocent_Contig_27344	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	1e-70	2940760	2941067
dDocent_Contig_27437	15	dna:chromosome chromosome:TETRAODON8:15:1:7320470:1 REF	4e-64	6768642	6768930
dDocent_Contig_27564	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	1e-20	1602561	1602683
dDocent_Contig_27586	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	3e-54	7767130	7767298
dDocent_Contig_27826	21	dna:chromosome chromosome:TETRAODON8:21:1:5834722:1 REF	5e-25	2125081	2125177
dDocent_Contig_27993	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	2e-31	5601083	5601251
dDocent_Contig_27993	5	dna:chromosome chromosome:TETRAODON8:5:1:13390619:1 REF	1e-13	10484686	10484834
dDocent_Contig_28238	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	5e-57	5822382	5822608
dDocent_Contig_28251	6	dna:chromosome chromosome:TETRAODON8:6:1:7024381:1 REF	4e-27	4025827	4025934
dDocent_Contig_28647	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	7e-17	3095653	3095745
dDocent_Contig_28840	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	1e-57	4647985	4648187
dDocent_Contig_28891	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	7e-62	4513788	4514095
dDocent_Contig_28891	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	7e-62	8348686	8348819
dDocent_Contig_28891	14	dna:chromosome chromosome:TETRAODON8:14:1:10246949:1 REF	9e-48	2450850	2450983
dDocent_Contig_28891	5	dna:chromosome chromosome:TETRAODON8:5:1:13390619:1 REF	1e-45	3637063	3637204
dDocent_Contig_28891	18	dna:chromosome chromosome:TETRAODON8:18:1:11077504:1 REF	2e-44	10884842	10884986
dDocent_Contig_28891	18	dna:chromosome chromosome:TETRAODON8:18:1:11077504:1 REF	2e-44	9541343	9541473
dDocent_Contig_28891	18	dna:chromosome chromosome:TETRAODON8:18:1:11077504:1 REF	2e-44	10887822	10887934
dDocent_Contig_28891	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	2e-31	12281072	12281205
dDocent_Contig_29713	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	4e-14	10570869	10570932
dDocent_Contig_29779	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	2e-36	12201331	12201448
dDocent_Contig_29779	19	dna:chromosome chromosome:TETRAODON8:19:1:7272499:1 REF	3e-16	5971356	5971482
dDocent_Contig_29779	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	2e-11	9195799	9195860
dDocent_Contig_30406	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	4e-26	11399053	11399175
dDocent_Contig_30539	14	dna:chromosome chromosome:TETRAODON8:14:1:10246949:1 REF	1e-50	8721249	8721477
dDocent_Contig_30631	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	6e-56	3533337	3533572
dDocent_Contig_30705	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	2e-36	5460655	5460904
dDocent_Contig_31001	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	2e-31	7812288	7812414
dDocent_Contig_31830	6	dna:chromosome chromosome:TETRAODON8:6:1:7024381:1 REF	2e-11	6956438	6956544
dDocent_Contig_32210	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	9e-35	3927584	3927713
dDocent_Contig_32210	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	2e-23	4159440	4159553
dDocent_Contig_32216	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	2e-44	6489064	6489206
dDocent_Contig_32216	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	2e-44	6488914	6488975
dDocent_Contig_32216	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	6e-25	958719	958868
dDocent_Contig_32458	19	dna:chromosome chromosome:TETRAODON8:19:1:7272499:1 REF	4e-27	3300681	3300851
dDocent_Contig_32568	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	1e-39	3507224	3507432
dDocent_Contig_32910	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	1e-12	6183953	6184041
dDocent_Contig_32910	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	5e-12	4581217	4581301
dDocent_Contig_32945	20	dna:chromosome chromosome:TETRAODON8:20:1:3798727:1 REF	6e-81	2959949	2960120
dDocent_Contig_32945	20	dna:chromosome chromosome:TETRAODON8:20:1:3798727:1 REF	6e-81	2959755	2959886
dDocent_Contig_33115	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	2e-31	2375131	2375299
dDocent_Contig_33242	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	2e-12	7751651	7751724
dDocent_Contig_33255	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	3e-28	9547762	9547859
dDocent_Contig_34141	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	1e-14	14384856	14384943
dDocent_Contig_34603	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	6e-62	16013919	16014103
dDocent_Contig_34603	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	6e-62	16018744	16018928
dDocent_Contig_34603	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	6e-43	9644220	9644396
dDocent_Contig_34603	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	7e-36	4348505	4348648
dDocent_Contig_34603	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	7e-36	1236390	1236562
dDocent_Contig_35078	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	7e-24	7917360	7917471
dDocent_Contig_35439	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	9e-35	5180074	5180173
dDocent_Contig_35439	4	dna:chromosome chromosome:TETRAODON8:4:1:9874776:1 REF	6e-24	1288184	1288283
dDocent_Contig_35440	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	3e-15	12126124	12126197
dDocent_Contig_35997	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	5e-70	7080977	7081312
dDocent_Contig_36101	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	1e-26	6593700	6593821
dDocent_Contig_36101	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	1e-26	13739194	13739319
dDocent_Contig_36101	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	1e-26	6587818	6587940
dDocent_Contig_36117	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	2e-37	3238950	3239089
dDocent_Contig_36117	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	9e-22	9232804	9232926
dDocent_Contig_36117	19	dna:chromosome chromosome:TETRAODON8:19:1:7272499:1 REF	6e-12	5323213	5323287
dDocent_Contig_37096	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	2e-74	593136	593459
dDocent_Contig_37115	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	3e-53	8603486	8603826
dDocent_Contig_37671	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	2e-18	10211263	10211377
dDocent_Contig_37716	5	dna:chromosome chromosome:TETRAODON8:5:1:13390619:1 REF	2e-30	10904614	10904754
dDocent_Contig_37785	8	dna:chromosome chromosome:TETRAODON8:8:1:10512681:1 REF	1e-20	8580053	8580158
dDocent_Contig_38156	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	3e-53	10306310	10306460
dDocent_Contig_38257	20	dna:chromosome chromosome:TETRAODON8:20:1:3798727:1 REF	3e-22	3455416	3455532
dDocent_Contig_38328	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	2e-44	9564189	9564368
dDocent_Contig_39029	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	8e-73	3471623	3471921
dDocent_Contig_39029	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	2e-30	4908783	4909081
dDocent_Contig_39041	4	dna:chromosome chromosome:TETRAODON8:4:1:9874776:1 REF	2e-37	3692361	3692527
dDocent_Contig_39041	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	3e-34	12384225	12384383
dDocent_Contig_39041	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	2e-18	5838465	5838576
dDocent_Contig_39533	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	4e-32	5574408	5574619
dDocent_Contig_39799	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	6e-43	17459645	17459928
dDocent_Contig_39883	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	6e-24	6363246	6363365
dDocent_Contig_40313	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	3e-15	11169484	11169620
dDocent_Contig_40313	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	3e-15	11169363	11169416
dDocent_Contig_40683	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	8e-48	10112200	10112454
dDocent_Contig_41980	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	6e-18	11654519	11654589
dDocent_Contig_42140	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	5e-70	19548596	19548790
dDocent_Contig_42140	15	dna:chromosome chromosome:TETRAODON8:15:1:7320470:1 REF	2e-62	3934608	3934798
dDocent_Contig_42140	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	4e-27	3203674	3203861
dDocent_Contig_42140	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	4e-27	3216413	3216600
dDocent_Contig_42416	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	5e-38	10263585	10263742
dDocent_Contig_42589	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	1e-27	6305124	6305235
dDocent_Contig_43009	19	dna:chromosome chromosome:TETRAODON8:19:1:7272499:1 REF	3e-129	1325242	1325547
dDocent_Contig_43009	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	2e-74	6871700	6872005
dDocent_Contig_43242	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	4e-32	2284800	2284914
dDocent_Contig_43622	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	2e-22	2717842	2717923
dDocent_Contig_43622	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	2e-22	2717679	2717769
dDocent_Contig_44054	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	9e-73	5337007	5337325
dDocent_Contig_44054	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	5e-26	9667465	9667615
dDocent_Contig_44054	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	2e-24	4929151	4929315
dDocent_Contig_44421	5	dna:chromosome chromosome:TETRAODON8:5:1:13390619:1 REF	2e-25	2531147	2531297
dDocent_Contig_45279	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	3e-22	5780752	5780946
dDocent_Contig_46718	3	dna:chromosome chromosome:TETRAODON8:3:1:15489435:1 REF	7e-11	3413296	3413351
dDocent_Contig_46846	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	2e-30	17089516	17089647
dDocent_Contig_48250	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	7e-11	10497477	10497547
dDocent_Contig_48412	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	2e-24	6430791	6430975
dDocent_Contig_49203	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	6e-18	11098423	11098513
dDocent_Contig_49942	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	5e-32	11799927	11800102
dDocent_Contig_50281	8	dna:chromosome chromosome:TETRAODON8:8:1:10512681:1 REF	2e-138	5710836	5711193
dDocent_Contig_50281	8	dna:chromosome chromosome:TETRAODON8:8:1:10512681:1 REF	2e-138	1939163	1939517
dDocent_Contig_50281	21	dna:chromosome chromosome:TETRAODON8:21:1:5834722:1 REF	2e-94	5627059	5627416
dDocent_Contig_50281	14	dna:chromosome chromosome:TETRAODON8:14:1:10246949:1 REF	4e-59	6493828	6494185
dDocent_Contig_50281	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	3e-42	6286883	6287142
dDocent_Contig_50281	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	5e-39	19842448	19842801
dDocent_Contig_50758	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	3e-34	5878865	5879129
dDocent_Contig_50758	3	dna:chromosome chromosome:TETRAODON8:3:1:15489435:1 REF	8e-29	12191858	12192115
dDocent_Contig_51356	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	2e-61	2251453	2251782
dDocent_Contig_51425	15	dna:chromosome chromosome:TETRAODON8:15:1:7320470:1 REF	1e-101	5750636	5750909
dDocent_Contig_52023	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	1e-33	9405550	9405722
dDocent_Contig_52143	8	dna:chromosome chromosome:TETRAODON8:8:1:10512681:1 REF	2e-74	6570996	6571272
dDocent_Contig_53396	8	dna:chromosome chromosome:TETRAODON8:8:1:10512681:1 REF	1e-26	7065478	7065574
dDocent_Contig_53537	4	dna:chromosome chromosome:TETRAODON8:4:1:9874776:1 REF	4e-26	4754766	4754987
dDocent_Contig_53753	3	dna:chromosome chromosome:TETRAODON8:3:1:15489435:1 REF	1e-27	1776877	1776980
dDocent_Contig_53782	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	1e-20	6747355	6747455
dDocent_Contig_53811	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	2e-81	6412183	6412423
dDocent_Contig_53811	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	1e-27	2029846	2030024
dDocent_Contig_53811	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	3e-16	20045737	20045837
dDocent_Contig_53811	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	3e-16	20049251	20049351
dDocent_Contig_53811	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	3e-16	20052123	20052212
dDocent_Contig_53811	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	3e-16	20053491	20053580
dDocent_Contig_53811	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	3e-16	12197288	12197363
dDocent_Contig_53811	21	dna:chromosome chromosome:TETRAODON8:21:1:5834722:1 REF	2e-11	541287	541355
dDocent_Contig_54298	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	3e-35	5384475	5384595
dDocent_Contig_54748	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	5e-51	10047628	10047864
dDocent_Contig_54942	18	dna:chromosome chromosome:TETRAODON8:18:1:11077504:1 REF	3e-22	267780	267883
dDocent_Contig_55010	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	5e-25	12973869	12973992
dDocent_Contig_55137	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	2e-55	10254963	10255166
dDocent_Contig_55818	15	dna:chromosome chromosome:TETRAODON8:15:1:7320470:1 REF	2e-18	3139890	3140006
dDocent_Contig_55818	15	dna:chromosome chromosome:TETRAODON8:15:1:7320470:1 REF	2e-18	3140101	3140156
dDocent_Contig_56128	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	2e-56	17471237	17471550
dDocent_Contig_56197	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	1e-34	11402519	11402655
dDocent_Contig_56302	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	3e-28	13297953	13298162
dDocent_Contig_57353	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	6e-18	5558143	5558253
dDocent_Contig_57444	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	2e-131	9908738	9909047
dDocent_Contig_57682	8	dna:chromosome chromosome:TETRAODON8:8:1:10512681:1 REF	2e-43	2254919	2255031
dDocent_Contig_58288	8	dna:chromosome chromosome:TETRAODON8:8:1:10512681:1 REF	1e-14	9295165	9295413
dDocent_Contig_59426	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	1e-20	6953552	6953793
dDocent_Contig_59839	3	dna:chromosome chromosome:TETRAODON8:3:1:15489435:1 REF	2e-17	918075	918142
dDocent_Contig_59839	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	4e-15	20705287	20705355
dDocent_Contig_60524	5	dna:chromosome chromosome:TETRAODON8:5:1:13390619:1 REF	2e-18	1527984	1528048
dDocent_Contig_60978	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	5e-19	11669488	11669563
dDocent_Contig_60978	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	8e-17	7824447	7824515
dDocent_Contig_60978	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	4e-14	4631841	4631909
dDocent_Contig_61696	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	8e-55	4609855	4610008
dDocent_Contig_61809	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	3e-14	1880870	1880965
dDocent_Contig_61895	18	dna:chromosome chromosome:TETRAODON8:18:1:11077504:1 REF	2e-100	5908360	5908667
dDocent_Contig_61895	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	8e-29	8673416	8673646
dDocent_Contig_62061	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	2e-67	2817616	2817858
dDocent_Contig_62061	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	4e-20	11526479	11526606
dDocent_Contig_62061	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	2e-18	9280837	9280921
dDocent_Contig_62061	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	5e-12	3090551	3090635
dDocent_Contig_62600	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	4e-33	6359810	6360082
dDocent_Contig_62600	14	dna:chromosome chromosome:TETRAODON8:14:1:10246949:1 REF	2e-12	10096403	10096473
dDocent_Contig_62766	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	1e-51	2594434	2594712
dDocent_Contig_63791	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	2e-11	2438348	2438404
dDocent_Contig_63807	3	dna:chromosome chromosome:TETRAODON8:3:1:15489435:1 REF	2e-11	4087914	4087977
dDocent_Contig_63932	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	2e-11	7100219	7100302
dDocent_Contig_65792	4	dna:chromosome chromosome:TETRAODON8:4:1:9874776:1 REF	9e-67	6902887	6903127
dDocent_Contig_65792	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	2e-12	15004058	15004171
dDocent_Contig_65792	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	6e-12	9140039	9140136
dDocent_Contig_66601	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	8e-29	4335812	4336047
dDocent_Contig_66602	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	7e-68	13614235	13614422
dDocent_Contig_66602	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	8e-23	3011013	3011167
dDocent_Contig_66763	11	dna:chromosome chromosome:TETRAODON8:11:1:11954808:1 REF	3e-15	9715654	9715764
dDocent_Contig_66767	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	2e-30	3653931	3654049
dDocent_Contig_68700	6	dna:chromosome chromosome:TETRAODON8:6:1:7024381:1 REF	3e-40	1425864	1426129
dDocent_Contig_68790	15	dna:chromosome chromosome:TETRAODON8:15:1:7320470:1 REF	3e-28	1714391	1714618
dDocent_Contig_69050	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	1e-38	19632391	19632533
dDocent_Contig_69113	21	dna:chromosome chromosome:TETRAODON8:21:1:5834722:1 REF	3e-15	2166118	2166191
dDocent_Contig_69149	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	6e-56	6100223	6100466
dDocent_Contig_69223	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	1e-31	10767475	10767570
dDocent_Contig_69792	14	dna:chromosome chromosome:TETRAODON8:14:1:10246949:1 REF	6e-31	2452222	2452343
dDocent_Contig_70736	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	1e-19	1092023	1092094
dDocent_Contig_71327	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	2e-23	11958897	11958990
dDocent_Contig_72018	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	6e-24	238157	238251
dDocent_Contig_73664	2	dna:chromosome chromosome:TETRAODON8:2:1:21591555:1 REF	2e-43	20604867	20605138
dDocent_Contig_73753	15	dna:chromosome chromosome:TETRAODON8:15:1:7320470:1 REF	3e-15	5679331	5679403
dDocent_Contig_73753	15	dna:chromosome chromosome:TETRAODON8:15:1:7320470:1 REF	3e-15	5679138	5679197
dDocent_Contig_73905	12	dna:chromosome chromosome:TETRAODON8:12:1:12622881:1 REF	6e-37	1192519	1192810
dDocent_Contig_74001	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	5e-38	17159881	17160153
dDocent_Contig_75983	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	5e-63	5981938	5982220
dDocent_Contig_77196	9	dna:chromosome chromosome:TETRAODON8:9:1:10554956:1 REF	2e-43	2492723	2493094
dDocent_Contig_78485	1	dna:chromosome chromosome:TETRAODON8:1:1:22981688:1 REF	2e-31	13754135	13754263
dDocent_Contig_78485	18	dna:chromosome chromosome:TETRAODON8:18:1:11077504:1 REF	2e-17	5025577	5025699
dDocent_Contig_78485	8	dna:chromosome chromosome:TETRAODON8:8:1:10512681:1 REF	2e-13	8891036	8891126
dDocent_Contig_78485	19	dna:chromosome chromosome:TETRAODON8:19:1:7272499:1 REF	2e-12	4737219	4737344
dDocent_Contig_79022	16	dna:chromosome chromosome:TETRAODON8:16:1:9031048:1 REF	2e-50	6794846	6795034
dDocent_Contig_79022	7	dna:chromosome chromosome:TETRAODON8:7:1:11693588:1 REF	9e-29	7705581	7705751
dDocent_Contig_79022	10	dna:chromosome chromosome:TETRAODON8:10:1:13272281:1 REF	4e-27	11867923	11868070
dDocent_Contig_79022	13	dna:chromosome chromosome:TETRAODON8:13:1:13302670:1 REF	2e-25	5766577	5766724
dDocent_Contig_79022	17	dna:chromosome chromosome:TETRAODON8:17:1:12136232:1 REF	2e-18	10478760	10478871
