START_LOCUS	END_LOCUS	NUM_LOCI	COMP_CHR	COMP_START	COMP_END	COMP_SIZE	MAP_LG	MAP_START	MAP_END	MAP_SIZE
dDocent_Contig_356077	dDocent_Contig_98083	4	21	21305726	21519702	321559	3	8.74	8.76	0.33
dDocent_Contig_256757	dDocent_Contig_1011	3	21	20393382	20058032	335350	3	11.54	12.77	1.23
dDocent_Contig_6967	dDocent_Contig_25574	2	21	18567661	19928126	1360465	3	16.67	16.67	0.00
dDocent_Contig_12895	dDocent_Contig_45214	3	21	18606831	17208929	1397902	3	16.82	19	2.18
dDocent_Contig_39098	dDocent_Contig_372229	2	21	16523792	16035719	488073	3	20.03	21.49	1.46
dDocent_Contig_55414	dDocent_Contig_6233	2	21	15044794	14867210	177584	3	24.6	24.91	0.31
dDocent_Contig_76593	dDocent_Contig_329394	2	21	16741805	17211820	470015	3	25.37	25.37	0.00
dDocent_Contig_85008	dDocent_Contig_124556	3	21	11859150	11650381	528241	3	26.88	27.55	0.67
dDocent_Contig_21218	dDocent_Contig_6257	6	21	12425745	12578710	332571	3	27.55	28.01	0.46
dDocent_Contig_210808	dDocent_Contig_374605	3	21	11391879	11265310	333302	3	30.17	30.67	0.50
dDocent_Contig_4858	dDocent_Contig_44060	3	21	10803401	9834529	1085700	3	31.1	34.26	3.16
dDocent_Contig_4144	dDocent_Contig_40222	2	21	9391778	8395905	995873	3	34.6	35.43	0.83
dDocent_Contig_112373	dDocent_Contig_152786	4	21	7940423	7527813	412610	3	39.8	42.48	2.68
dDocent_Contig_172365	dDocent_Contig_283055	8	21	5957932	3106845	2851087	3	43.48	56.57	13.09
dDocent_Contig_36696	dDocent_Contig_34200	2	21	1534222	1190091	344131	3	65.21	67.93	2.72
dDocent_Contig_85534	dDocent_Contig_63791	3	20	17851246	17856717	356592	9	9.71	10.33	0.62
dDocent_Contig_112677	dDocent_Contig_145912	2	20	20716271	20882079	165808	9	10.33	10.33	0.00
dDocent_Contig_103327	dDocent_Contig_66352	2	20	21227042	21367899	140857	9	10.33	10.33	0.00
dDocent_Contig_17413	dDocent_Contig_39877	2	20	16771763	16938188	166425	9	16.08	16.08	0.00
dDocent_Contig_384346	dDocent_Contig_22755	2	20	19335062	19747250	412188	9	15.93	15.29	0.64
dDocent_Contig_20683	dDocent_Contig_398347	4	20	18238128	19072603	834475	9	16.85	16.24	0.61
dDocent_Contig_101801	dDocent_Contig_4899	2	20	16914248	17107654	193406	9	18.42	18.42	0.00
dDocent_Contig_59426	dDocent_Contig_212609	5	20	15788841	16268831	558325	9	23.57	26.19	2.62
dDocent_Contig_223192	dDocent_Contig_95424	9	20	15570473	13528519	2624626	9	26.94	31.33	4.81
dDocent_Contig_275603	dDocent_Contig_2373	2	20	12819501	12494003	325498	9	32.34	33.34	1.00
dDocent_Contig_333677	dDocent_Contig_263392	4	20	12099113	11489028	839204	9	33.15	35.71	2.56
dDocent_Contig_146256	dDocent_Contig_52970	6	20	10571259	9607330	963929	9	36.04	40.11	4.07
dDocent_Contig_1176	dDocent_Contig_10383	7	20	5778014	6742854	1075183	9	40.41	40.85	0.67
dDocent_Contig_17736	dDocent_Contig_13617	8	20	7130160	8092830	1108346	9	40.75	46.73	5.98
dDocent_Contig_42205	dDocent_Contig_5587	4	20	8967662	9542956	626878	9	50.13	52.01	1.88
dDocent_Contig_252651	dDocent_Contig_106000	4	20	2562631	2773544	322260	9	54.19	56.27	2.08
dDocent_Contig_31919	dDocent_Contig_33552	6	20	5083202	3871123	1212079	9	56.27	61.7	5.43
dDocent_Contig_101442	dDocent_Contig_30406	2	20	3312521	3428469	115948	9	63.04	62.43	0.61
dDocent_Contig_12063	dDocent_Contig_126674	5	20	155489	533716	383321	9	63.7	63.7	0.33
dDocent_Contig_2597	dDocent_Contig_396176	4	20	2711525	2924096	233725	9	63.37	64.01	0.64
dDocent_Contig_126019	dDocent_Contig_114253	2	20	708274	841892	133618	9	64.37	64.32	0.05
dDocent_Contig_13449	dDocent_Contig_13137	2	20	3066234	3073836	7602	9	64.32	64.16	0.16
dDocent_Contig_5720	dDocent_Contig_34674	2	20	656371	878499	222128	9	65.24	65.55	0.31
dDocent_Contig_37128	dDocent_Contig_78321	2	20	1046869	951198	95671	9	66.79	78.52	11.73
dDocent_Contig_1061	dDocent_Contig_38156	2	24	14351171	14522859	171688	12	0	6.97	6.97
dDocent_Contig_74741	dDocent_Contig_81944	4	24	12915116	12488565	467328	12	6.97	8.82	1.89
dDocent_Contig_20038	dDocent_Contig_49203	3	24	11728034	12237539	571224	12	10.08	9.75	0.50
dDocent_Contig_179212	dDocent_Contig_57708	2	24	3198095	3126424	71671	12	10.41	10.41	0.00
dDocent_Contig_29713	dDocent_Contig_21587	2	24	13331019	13177961	153058	12	10.41	10.41	0.00
dDocent_Contig_10034	dDocent_Contig_171172	5	24	10878687	11334532	455845	12	11.42	11.08	0.41
dDocent_Contig_16265	dDocent_Contig_301685	9	24	9460756	10793238	1332482	12	14.82	15.62	1.04
dDocent_Contig_55010	dDocent_Contig_255326	2	24	9718963	9897711	178748	12	16.08	16.08	0.00
dDocent_Contig_95748	dDocent_Contig_122239	3	24	7979090	7513137	549286	12	18.54	22.02	3.48
dDocent_Contig_15924	dDocent_Contig_34141	2	23	4237811	4468800	230989	12	22.64	22.33	0.31
dDocent_Contig_12971	dDocent_Contig_214776	3	23	3267684	3678867	411183	12	24.49	24.49	0.00
dDocent_Contig_895	dDocent_Contig_221942	4	23	1881105	2945747	1064642	12	26.72	26.72	0.00
dDocent_Contig_92557	dDocent_Contig_39799	6	24	18727166	18122426	1050956	12	28.75	31.55	3.42
dDocent_Contig_112900	dDocent_Contig_221276	2	24	1716560	1459360	257200	12	32.89	33.9	1.01
dDocent_Contig_79382	dDocent_Contig_77385	3	24	1146768	1483929	337161	12	35.94	36.2	0.26
dDocent_Contig_10858	dDocent_Contig_46225	3	24	877951	655258	250815	12	37.44	38.05	0.61
dDocent_Contig_14518	dDocent_Contig_3150	10	24	3535643	5105965	1638065	12	39.6	45.06	5.79
dDocent_Contig_134526	dDocent_Contig_77372	2	24	22113223	22295665	182442	12	45.05	45.05	0.00
dDocent_Contig_6882	dDocent_Contig_78100	3	24	5249114	5579995	330881	12	46.06	46.39	0.33
dDocent_Contig_14368	dDocent_Contig_22902	5	24	6385452	7181215	795763	12	53.27	59.39	6.12
dDocent_Contig_214162	dDocent_Contig_126711	7	24	19604077	20797982	1193905	12	61.19	66.91	5.72
dDocent_Contig_105366	dDocent_Contig_25932	2	24	21427054	21531488	104434	12	67.06	67.57	0.51
dDocent_Contig_167624	dDocent_Contig_43640	2	24	22276330	22293888	17558	12	67.07	67.41	0.34
dDocent_Contig_397821	dDocent_Contig_233802	4	24	22384812	22132559	266947	12	69.55	70.79	1.25
dDocent_Contig_19919	dDocent_Contig_9840	3	4	533346	739730	226918	15	0	1.85	1.85
dDocent_Contig_300354	dDocent_Contig_94639	2	4	1666590	1615854	50736	15	2.5	2.47	0.03
dDocent_Contig_319453	dDocent_Contig_15429	3	4	1790437	1790139	104280	15	2.67	4.32	1.65
dDocent_Contig_106618	dDocent_Contig_17057	2	4	2922015	2279820	642195	15	8.34	9.27	0.93
dDocent_Contig_189129	dDocent_Contig_19889	2	4	2861523	3278905	417382	15	9.27	9.27	0.00
dDocent_Contig_104204	dDocent_Contig_50732	5	4	7578087	8021639	562836	15	9.27	18.54	9.27
dDocent_Contig_26381	dDocent_Contig_365182	2	4	8796343	8895828	99485	15	21.94	21.94	0.00
dDocent_Contig_31001	dDocent_Contig_63665	3	4	8756073	8831445	156464	15	22.21	22.95	0.74
dDocent_Contig_79551	dDocent_Contig_2040	3	4	9464643	9751113	345559	15	24.12	25.68	1.56
dDocent_Contig_12143	dDocent_Contig_11919	5	4	3835196	4145607	310411	15	29.7	31.07	2.16
dDocent_Contig_314536	dDocent_Contig_6141	5	4	4266600	4880064	678090	15	34.28	37.23	2.95
dDocent_Contig_243491	dDocent_Contig_360249	2	4	6123704	6136113	12409	15	37.23	39.31	2.08
dDocent_Contig_61954	dDocent_Contig_192508	4	4	6970080	7303801	333721	15	39.39	40.01	0.62
dDocent_Contig_15049	dDocent_Contig_313857	2	4	5373911	5864359	490448	15	40.98	41.48	0.50
dDocent_Contig_32931	dDocent_Contig_132335	2	4	11750658	12347429	596771	15	42.48	44.66	2.18
dDocent_Contig_16362	dDocent_Contig_10422	2	4	12914602	13441216	526614	15	46.85	47.78	0.93
dDocent_Contig_319839	dDocent_Contig_275327	2	4	14462163	14330525	131638	15	47.32	51.18	3.86
dDocent_Contig_281132	dDocent_Contig_138566	2	4	14602514	14558459	44055	15	52.42	52.42	0.00
dDocent_Contig_78385	dDocent_Contig_196966	3	4	12739897	12932137	192240	15	58.76	58.76	0.00
dDocent_Contig_642	dDocent_Contig_17365	8	4	14618217	16240655	1622438	15	58.76	58.76	0.00
dDocent_Contig_16925	dDocent_Contig_99398	5	4	16336609	18897821	2561212	15	60.77	61.39	0.62
dDocent_Contig_95051	dDocent_Contig_26268	2	4	17011888	17137608	125720	15	73.68	73.68	0.00
dDocent_Contig_247362	dDocent_Contig_131536	2	13	12747849	12604055	143794	14	0.159999999999997	0.309999999999997	0.15
dDocent_Contig_15093	dDocent_Contig_355399	4	13	11681795	12012900	332781	14	1.11	2.16	1.05
dDocent_Contig_42303	dDocent_Contig_83576	5	13	11675232	11533951	855142	14	2.78	6.96	4.34
dDocent_Contig_378632	dDocent_Contig_97542	2	13	9766929	9840769	73840	14	8.69	8.69	0.00
dDocent_Contig_17818	dDocent_Contig_11849	3	13	10606372	10585675	392892	14	8.69	8.97	0.28
dDocent_Contig_306535	dDocent_Contig_48750	4	13	10010588	10202032	283244	14	9.48	10.36	0.88
dDocent_Contig_12730	dDocent_Contig_26947	2	13	7897110	7994115	97005	14	14	14	0.00
dDocent_Contig_29317	dDocent_Contig_172678	2	13	8894309	8348337	545972	14	13.92	15.46	1.54
dDocent_Contig_4686	dDocent_Contig_36338	5	13	7659125	7231803	1387355	14	16.1	19.44	3.34
dDocent_Contig_101213	dDocent_Contig_9310	5	13	6177030	5628642	548388	14	19.68	22.79	3.11
dDocent_Contig_76097	dDocent_Contig_146769	2	13	523229	580746	57517	14	23.93	24.6	0.67
dDocent_Contig_2753	dDocent_Contig_8427	4	13	464757	1403582	938825	14	27.92	31.96	4.04
dDocent_Contig_3315	dDocent_Contig_8979	2	13	3419895	3775713	355818	14	35.05	35.67	0.62
dDocent_Contig_396914	dDocent_Contig_48785	2	13	4236938	4092950	143988	14	36.29	36.29	0.00
dDocent_Contig_208497	dDocent_Contig_20908	5	13	4004006	4186389	299583	14	36.62	36.95	0.33
dDocent_Contig_279649	dDocent_Contig_322069	2	13	17804534	17899133	94599	14	36.62	36.62	0.00
dDocent_Contig_1470	dDocent_Contig_40296	2	13	15219333	15374967	155634	14	37.29	37.22	0.07
dDocent_Contig_406	dDocent_Contig_61920	2	13	17512273	17820256	307983	14	37.12	37.12	0.00
dDocent_Contig_39544	dDocent_Contig_14186	3	13	15408634	15670006	512233	14	37.96	39.99	2.03
dDocent_Contig_167913	dDocent_Contig_52501	3	13	16362196	17309531	947335	14	42.72	49.7	6.98
dDocent_Contig_213977	dDocent_Contig_21421	3	13	19304588	18737214	783153	14	51.88	53.2	1.32
dDocent_Contig_360820	dDocent_Contig_312942	2	7	1841671	1447108	394563	20	10.3	10.92	0.62
dDocent_Contig_261651	dDocent_Contig_44301	6	7	8365117	9887738	1914208	20	10.92	18.37	7.45
dDocent_Contig_77672	dDocent_Contig_8570	3	7	10552159	11424268	872109	20	18.22	18.06	0.31
dDocent_Contig_258818	dDocent_Contig_63358	14	7	10429165	14581631	4152466	20	18.7	23.21	4.69
dDocent_Contig_22454	dDocent_Contig_25863	5	7	15261823	16749189	1487366	20	23.73	25.37	1.64
dDocent_Contig_190752	dDocent_Contig_114962	3	7	17070547	17061835	285888	20	25.96	28.17	2.21
dDocent_Contig_233714	dDocent_Contig_16262	4	7	18161699	18400022	303585	20	28.17	28.48	0.31
dDocent_Contig_1425	dDocent_Contig_269535	7	7	3590279	4441849	851570	20	30.33	31.26	0.93
dDocent_Contig_122322	dDocent_Contig_6303	10	7	6757909	6195035	1439733	20	31.04	34.35	3.62
dDocent_Contig_305	dDocent_Contig_11999	5	7	5296498	5673131	471485	20	34.97	34.97	0.00
dDocent_Contig_81386	dDocent_Contig_4894	3	7	4803534	5145202	341668	20	37.28	36.77	0.51
dDocent_Contig_19843	dDocent_Contig_13865	5	7	20647558	19936049	853345	20	37.13	39.29	2.16
dDocent_Contig_301658	dDocent_Contig_167474	2	7	26618634	26978531	359897	20	39.92	40.05	0.13
dDocent_Contig_153650	dDocent_Contig_166590	2	7	22151921	21980841	171080	20	40.92	43.62	2.70
dDocent_Contig_17977	dDocent_Contig_278262	3	7	23858423	24573401	714978	20	43.11	47.87	4.76
dDocent_Contig_37716	dDocent_Contig_154461	2	7	24565214	24639268	74054	20	52.15	52.15	0.00
dDocent_Contig_7179	dDocent_Contig_2201	3	7	26194874	26673430	529283	20	51.65	52.65	1.00
dDocent_Contig_21467	dDocent_Contig_1901	2	7	25582992	26034540	451548	20	55.6	57.15	1.55
dDocent_Contig_53137	dDocent_Contig_80545	2	7	26603979	26912428	308449	20	61.41	62.42	1.01
dDocent_Contig_42	dDocent_Contig_99714	2	7	24242905	24414221	171316	20	65.98	65.98	0.00
dDocent_Contig_178579	dDocent_Contig_24905	2	7	27003777	27186513	182736	20	65.67	65.98	0.31
dDocent_Contig_38379	dDocent_Contig_664	2	7	27763152	27328383	434769	20	66.29	70	3.71
dDocent_Contig_9648	dDocent_Contig_113253	3	18	15200345	13632129	1568216	8	0	5.56	5.56
dDocent_Contig_6727	dDocent_Contig_364388	4	18	13065336	12746343	552130	8	10.5	12.09	1.59
dDocent_Contig_61319	dDocent_Contig_70596	3	18	11353608	12000502	786669	8	15.92	15.92	0.00
dDocent_Contig_135721	dDocent_Contig_332250	3	18	11123060	11077609	45451	8	17.31	17.62	0.31
dDocent_Contig_96441	dDocent_Contig_143868	9	18	444227	1263867	906059	8	21.03	22.58	2.00
dDocent_Contig_132912	dDocent_Contig_197543	3	18	1614055	1712144	98089	8	25.6	26.72	1.12
dDocent_Contig_6004	dDocent_Contig_133980	20	18	2978312	5490640	2512328	8	27.54	33.78	6.24
dDocent_Contig_333548	dDocent_Contig_4428	3	18	5797903	5940339	161475	8	33.78	33.78	0.00
dDocent_Contig_7007	dDocent_Contig_8327	3	18	5341629	5658437	327086	8	36.52	36.52	0.00
dDocent_Contig_57603	dDocent_Contig_85444	3	18	5749395	6091344	341949	8	37.75	38.68	0.93
dDocent_Contig_22362	dDocent_Contig_356616	3	18	7281656	7516444	234788	8	42.4	43.33	0.93
dDocent_Contig_249952	dDocent_Contig_42799	4	18	8082878	8587698	504820	8	44.25	45.77	1.55
dDocent_Contig_237447	dDocent_Contig_58600	3	18	15857258	16337201	479943	8	45.96	45.96	0.00
dDocent_Contig_19718	dDocent_Contig_63516	3	18	8836013	8570626	265387	8	47.18	49.2	2.02
dDocent_Contig_363947	dDocent_Contig_95836	2	18	9560211	9500215	59996	8	49.2	49.2	0.00
dDocent_Contig_356069	dDocent_Contig_11926	3	18	9758407	9995747	237340	8	52.27	53.27	1.00
dDocent_Contig_51600	dDocent_Contig_202990	2	18	17833816	17790217	43599	8	61.35	61.86	0.51
dDocent_Contig_245481	dDocent_Contig_5786	3	18	17409586	17196711	247954	8	64.23	65.16	0.93
dDocent_Contig_16583	dDocent_Contig_50697	2	18	16602658	16668343	65685	8	66.13	66.13	0.00
dDocent_Contig_328964	dDocent_Contig_163522	2	5	18588023	18386634	201389	4	0	4.9	4.90
dDocent_Contig_7358	dDocent_Contig_136722	4	5	17509119	17568111	144299	4	4.9	5.57	0.67
dDocent_Contig_41324	dDocent_Contig_23775	6	5	16830623	16329270	647301	4	5.83	7.49	1.91
dDocent_Contig_141395	dDocent_Contig_297877	2	5	15852501	15908726	56225	4	8.98	9.56	0.58
dDocent_Contig_83810	dDocent_Contig_34664	3	5	15352213	15447604	95391	4	10.22	10.53	0.62
dDocent_Contig_69594	dDocent_Contig_15531	4	5	14704401	14731121	331745	4	12.39	13.49	1.36
dDocent_Contig_81426	dDocent_Contig_62299	2	5	13091750	13113044	21294	4	16.12	17.12	1.00
dDocent_Contig_20487	dDocent_Contig_45690	2	5	12426005	12368985	57020	4	20.87	20.87	0.00
dDocent_Contig_248861	dDocent_Contig_7650	2	5	17124751	17674949	550198	4	20.72	20.72	0.00
dDocent_Contig_20760	dDocent_Contig_191599	4	5	11474220	12062334	588114	4	22.43	22.21	0.22
dDocent_Contig_70783	dDocent_Contig_20367	3	5	11394925	11736742	341817	4	23.54	23.54	0.17
dDocent_Contig_9019	dDocent_Contig_47042	6	5	11104021	8964070	2139951	4	24.6	28.63	4.03
dDocent_Contig_17369	dDocent_Contig_1633	2	10	2417401	2443611	26210	4	30.16	31.1	0.94
dDocent_Contig_161462	dDocent_Contig_23502	2	5	820868	831050	10182	4	34.61	36.55	1.94
dDocent_Contig_54942	dDocent_Contig_15823	2	5	32449	132141	99692	4	37.63	37.32	0.31
dDocent_Contig_132541	dDocent_Contig_48972	7	5	1663632	3251757	1637499	4	37.63	41.96	4.33
dDocent_Contig_53126	dDocent_Contig_22529	6	5	4552506	6707443	2154937	4	43.17	48.29	5.12
dDocent_Contig_116540	dDocent_Contig_254535	2	5	7789021	7818628	29607	4	49.77	49.77	0.00
dDocent_Contig_6154	dDocent_Contig_109381	3	5	6794890	7064653	271779	4	50.65	51.32	1.00
dDocent_Contig_98560	dDocent_Contig_6725	2	5	4382112	4167357	214755	4	51.63	52.88	1.25
dDocent_Contig_108428	dDocent_Contig_3479	2	5	7332034	7874094	542060	4	52.32	53.8	1.48
dDocent_Contig_46599	dDocent_Contig_33715	3	5	4208499	3826882	381617	4	54.91	56.75	1.84
dDocent_Contig_105544	dDocent_Contig_39758	4	5	22183600	23416334	1257825	4	63.92	65.61	1.69
dDocent_Contig_15402	dDocent_Contig_1065	3	5	23410786	23607653	196867	4	66.22	66.84	0.62
dDocent_Contig_109281	dDocent_Contig_86989	9	5	24008229	24818489	1195800	4	72.89	76.28	3.39
dDocent_Contig_19606	dDocent_Contig_6885	13	19	328836	2454376	2125540	24	0	0	0.00
dDocent_Contig_188738	dDocent_Contig_225171	7	19	5870004	6588894	718890	24	3.39	6.11	3.39
dDocent_Contig_54103	dDocent_Contig_1397	4	19	6915711	7303211	518029	24	7.71	8.78	1.07
dDocent_Contig_79897	dDocent_Contig_27564	5	19	2841731	3258143	600348	24	10.47	10.81	0.53
dDocent_Contig_247529	dDocent_Contig_7279	2	19	8444788	8636501	191713	24	12.44	12.44	0.00
dDocent_Contig_3207	dDocent_Contig_14563	8	19	8882441	10625594	1743153	24	12.91	16.17	3.26
dDocent_Contig_125630	dDocent_Contig_297018	4	19	15479478	14551167	1308971	24	18.8	20.49	2.00
dDocent_Contig_234241	dDocent_Contig_650	3	19	13698387	13877610	179223	24	21.67	22.03	0.36
dDocent_Contig_2205	dDocent_Contig_110765	2	19	13323466	13589051	265585	24	22.34	22.65	0.31
dDocent_Contig_54195	dDocent_Contig_8138	3	19	12872386	13215725	343339	24	23	23	0.00
dDocent_Contig_57275	dDocent_Contig_15342	2	19	12394224	12887997	493773	24	25.73	26.4	0.67
dDocent_Contig_5435	dDocent_Contig_79800	4	19	11498194	11851095	465030	24	27.75	27.75	0.00
dDocent_Contig_19428	dDocent_Contig_25110	4	19	11098760	11524648	425888	24	28.43	28.43	0.00
dDocent_Contig_22046	dDocent_Contig_160022	11	19	18116339	20412272	2647197	24	29.43	36.76	7.33
dDocent_Contig_22395	dDocent_Contig_256695	3	19	21372359	20605912	766447	24	37.15	37.95	0.80
dDocent_Contig_1974	dDocent_Contig_1394	6	19	21345413	22076023	975520	24	38.29	45.76	7.64
dDocent_Contig_6640	dDocent_Contig_147850	11	19	23076675	25387386	2345553	24	45.75	55.79	10.18
dDocent_Contig_59952	dDocent_Contig_15741	2	19	25457405	26149346	691941	24	59.1	63.97	4.87
dDocent_Contig_32956	dDocent_Contig_43470	3	11	9757209	9708602	216359	10	0	0.670000000000002	0.67
dDocent_Contig_37112	dDocent_Contig_34060	2	11	10767938	9952964	814974	10	0.670000000000002	2.14	1.47
dDocent_Contig_37011	dDocent_Contig_13350	4	11	8976159	8862417	404957	10	3.62	11.28	7.66
dDocent_Contig_9013	dDocent_Contig_364917	3	11	8001688	7348377	653311	10	11.59	13.73	2.14
dDocent_Contig_375567	dDocent_Contig_264891	4	11	6371565	7275239	903674	10	14.7	15.1	0.71
dDocent_Contig_21053	dDocent_Contig_64895	3	11	6873530	6709865	207515	10	16.47	17.16	0.69
dDocent_Contig_12674	dDocent_Contig_23830	2	11	5334010	5470659	136649	10	19.91	19.57	0.34
dDocent_Contig_21319	dDocent_Contig_118320	3	11	4768919	5214491	445572	10	20.59	20.25	0.34
dDocent_Contig_18188	dDocent_Contig_172285	3	11	4205016	4324426	291243	10	22.01	23.27	1.26
dDocent_Contig_1177	dDocent_Contig_24685	3	11	3763425	2757433	1213489	10	23.58	26.37	2.79
dDocent_Contig_274264	dDocent_Contig_3559	3	11	2225375	1559329	797656	10	28.53	30.06	1.53
dDocent_Contig_14506	dDocent_Contig_172611	2	11	13159646	13425345	265699	10	34.61	34.61	0.00
dDocent_Contig_390204	dDocent_Contig_15699	6	11	11778920	12585580	806660	10	35.39	35.28	0.11
dDocent_Contig_27437	dDocent_Contig_5889	6	11	13457555	14007882	553974	10	35.39	39.12	3.73
dDocent_Contig_21480	dDocent_Contig_50518	3	11	19112006	19739183	627177	10	39.12	39	0.55
dDocent_Contig_31796	dDocent_Contig_1301	3	11	19064838	19648019	583181	10	39.74	41.28	1.54
dDocent_Contig_34	dDocent_Contig_20865	9	11	20310064	22702123	2497764	10	43.14	49.4	6.26
dDocent_Contig_73600	dDocent_Contig_51314	2	11	16743926	15656324	1087602	10	52.81	53.56	0.75
dDocent_Contig_10572	dDocent_Contig_53830	10	11	17340856	18466399	1125543	10	53.56	58.39	4.90
dDocent_Contig_305441	dDocent_Contig_23730	3	11	15294804	15386914	211391	10	59.85	60.89	1.04
dDocent_Contig_103216	dDocent_Contig_25808	2	11	18752556	18952072	199516	10	61.83	62.78	0.95
dDocent_Contig_228442	dDocent_Contig_39616	3	11	15229319	15506509	277190	10	64.32	65.25	0.93
dDocent_Contig_4140	dDocent_Contig_10971	3	10	14488947	15840843	1351896	19	3.77999999999999	3.77999999999999	0.00
dDocent_Contig_24740	dDocent_Contig_40726	2	10	20693151	21114136	420985	19	3.77999999999999	3.77999999999999	0.00
dDocent_Contig_348	dDocent_Contig_131621	2	10	16147664	16232907	85243	19	5.09	5.79	0.70
dDocent_Contig_247159	dDocent_Contig_59623	7	10	15713743	17712391	1998648	19	7.48999999999999	10.78	3.29
dDocent_Contig_2844	dDocent_Contig_198612	5	10	17813278	19504645	1742010	19	11.48	13.02	1.54
dDocent_Contig_16214	dDocent_Contig_8009	5	10	13794890	14095240	301963	19	13.87	13.83	0.15
dDocent_Contig_58419	dDocent_Contig_19222	2	10	13480555	12911667	568888	19	14.96	15.57	0.61
dDocent_Contig_121755	dDocent_Contig_29737	4	10	12354033	11772990	596818	19	17.12	19.29	2.17
dDocent_Contig_87984	dDocent_Contig_331846	4	10	7009166	8023928	1014762	19	21.54	22.55	1.01
dDocent_Contig_229164	dDocent_Contig_147429	2	10	1533602	1818356	284754	19	23.21	23.65	0.44
dDocent_Contig_146487	dDocent_Contig_169103	3	10	1621515	1742494	120979	19	24.27	24.27	0.00
dDocent_Contig_281	dDocent_Contig_276307	9	10	8212970	9516404	1303434	19	24.27	26.12	1.91
dDocent_Contig_39270	dDocent_Contig_26852	4	10	9663481	10729292	1173376	19	28.22	30.29	2.07
dDocent_Contig_61063	dDocent_Contig_206778	4	10	6456004	6716341	260337	19	30.79	30.45	0.51
dDocent_Contig_52124	dDocent_Contig_38497	6	10	6263567	5491508	965316	19	32.3	34.62	2.71
dDocent_Contig_13669	dDocent_Contig_13393	4	10	4773200	4711288	723971	19	36.73	37.71	1.28
dDocent_Contig_8588	dDocent_Contig_2017	5	10	4551688	3716968	875406	19	38.55	41.33	2.78
dDocent_Contig_41944	dDocent_Contig_11289	2	10	3176595	2925722	250873	19	46.63	47.3	0.67
dDocent_Contig_324292	dDocent_Contig_85881	2	10	2722052	2670674	51378	19	47.96	48.97	1.01
dDocent_Contig_62376	dDocent_Contig_137743	2	10	1460480	1465443	4963	19	49.64	51.67	2.03
dDocent_Contig_95474	dDocent_Contig_78438	2	12	23253190	23055522	197668	5	0	0.770000000000002	0.77
dDocent_Contig_169404	dDocent_Contig_266211	2	12	1495082	1071043	424039	5	1.24	1.65	0.41
dDocent_Contig_182302	dDocent_Contig_180392	6	12	14190994	15727499	1536505	5	5.31	7.78	2.47
dDocent_Contig_698	dDocent_Contig_4651	2	12	16384582	16491586	107004	5	8.41	10.88	2.47
dDocent_Contig_166328	dDocent_Contig_12285	15	12	16845140	19900584	3244325	5	10.88	20.97	10.09
dDocent_Contig_26636	dDocent_Contig_73723	3	12	18572701	19167337	594636	5	21.24	22.92	1.68
dDocent_Contig_215424	dDocent_Contig_110	4	12	20752304	21305811	589765	5	22.7	22.7	0.34
dDocent_Contig_35078	dDocent_Contig_18636	5	12	21062382	21775018	712636	5	25.28	26.62	1.34
dDocent_Contig_83495	dDocent_Contig_2858	8	12	12672580	12594440	471810	5	27.28	30.07	2.79
dDocent_Contig_276420	dDocent_Contig_23529	11	12	7157123	8277474	2260630	5	30.83	34.69	3.86
dDocent_Contig_36330	dDocent_Contig_325432	12	12	9112025	10149880	1489518	5	37.02	41.85	4.83
dDocent_Contig_352629	dDocent_Contig_92932	5	12	11067102	11315957	674536	5	43.71	49.76	6.05
dDocent_Contig_399470	dDocent_Contig_34072	2	12	5242052	5079531	162521	5	51.68	52.35	0.67
dDocent_Contig_31814	dDocent_Contig_68910	2	12	11869440	11895213	25773	5	52.13	53.06	0.93
dDocent_Contig_10702	dDocent_Contig_3906	3	12	3184062	3529418	345356	5	56.19	56.19	0.17
dDocent_Contig_4163	dDocent_Contig_38257	18	12	4057703	5671327	1702692	5	56.19	55.86	0.34
dDocent_Contig_17645	dDocent_Contig_29581	2	12	4299093	4260381	38712	5	58.67	58.67	0.00
dDocent_Contig_65214	dDocent_Contig_1254	4	12	3263479	3448565	189297	5	63.6	66.74	3.14
