START_LOCUS	END_LOCUS	NUM_LOCI	COMP_CHR	COMP_START	COMP_END	COMP_SIZE	MAP_LG	MAP_START	MAP_END	MAP_SIZE
dDocent_Contig_22346	dDocent_Contig_74477	2	10	10727089	9579020	1148069	10	32.54	32.81	0.27
dDocent_Contig_14506	dDocent_Contig_172611	2	10	13041186	13313511	272325	10	34.61	34.61	0.00
dDocent_Contig_390204	dDocent_Contig_120683	5	10	11567309	11690513	242917	10	35.39	35.39	0.00
dDocent_Contig_27437	dDocent_Contig_30483	3	10	13344322	13713117	442996	10	35.39	35.39	0.22
dDocent_Contig_20609	dDocent_Contig_31796	4	10	13899619	14219754	374946	10	35.94	39.74	3.80
dDocent_Contig_50518	dDocent_Contig_48250	2	10	14918201	14775485	142716	10	39	41.28	2.28
dDocent_Contig_129569	dDocent_Contig_51099	3	10	15537102	16425034	887932	10	40.76	43.81	3.05
dDocent_Contig_9392	dDocent_Contig_15311	3	10	18159389	16513719	1870964	10	48.4	52.27	3.87
dDocent_Contig_37463	dDocent_Contig_384622	2	10	21853032	21674856	178176	10	56.48	57.12	0.64
dDocent_Contig_87834	dDocent_Contig_53830	3	10	20678648	20647680	488319	10	58.07	58.39	0.32
dDocent_Contig_25808	dDocent_Contig_228442	2	10	22011846	22206137	194291	10	62.78	64.32	1.54
dDocent_Contig_348	dDocent_Contig_131621	2	8	17167250	17110450	56800	19	5.09	5.79	0.70
dDocent_Contig_32550	dDocent_Contig_187344	2	8	17415188	17511053	95865	19	7.48999999999999	7.48999999999999	0.00
dDocent_Contig_153620	dDocent_Contig_291619	4	8	13501360	14028691	575994	19	9.64999999999999	11.64	1.99
dDocent_Contig_52394	dDocent_Contig_87984	5	8	13336920	10742439	2594481	19	13.83	21.54	7.71
dDocent_Contig_331846	dDocent_Contig_88211	3	8	9725997	10252198	526201	19	22.55	22.55	0.00
dDocent_Contig_277312	dDocent_Contig_169103	3	8	8960589	9398003	437414	19	23.55	24.27	0.72
dDocent_Contig_276307	dDocent_Contig_39270	2	8	7683110	7494391	188719	19	26.12	28.22	2.10
dDocent_Contig_197331	dDocent_Contig_61063	2	8	1329473	1382207	52734	19	30.96	30.79	0.17
dDocent_Contig_52124	dDocent_Contig_14676	3	8	1612575	2837407	1224832	19	32.3	35.01	2.71
dDocent_Contig_14848	dDocent_Contig_13393	3	8	2818020	3597934	953213	19	36.43	37.71	1.28
dDocent_Contig_9976	dDocent_Contig_31027	2	8	409976	691145	281169	19	40.71	41.33	0.62
dDocent_Contig_41944	dDocent_Contig_85881	3	8	4928583	4275066	653517	19	46.63	48.97	2.34
dDocent_Contig_97663	dDocent_Contig_137743	2	8	17836437	20374385	2537948	19	47.85	51.67	3.82
dDocent_Contig_195456	dDocent_Contig_29774	4	2	15342288	15068110	445126	5	6.23	6.54	0.31
dDocent_Contig_698	dDocent_Contig_4651	2	2	13914443	13818287	96156	5	8.41	10.88	2.47
dDocent_Contig_38113	dDocent_Contig_6648	4	2	12479231	13661358	1182127	5	14.78	14.45	0.33
dDocent_Contig_28930	dDocent_Contig_2152	4	2	11107796	11168494	119895	5	18.35	18.35	0.00
dDocent_Contig_12285	dDocent_Contig_5320	3	2	10397398	11214489	817091	5	20.97	22.92	1.95
dDocent_Contig_38050	dDocent_Contig_2858	10	2	5992476	9159935	3225967	5	24.95	30.07	5.12
dDocent_Contig_276420	dDocent_Contig_24259	2	2	5002012	4645291	356721	5	30.83	31.7	0.87
dDocent_Contig_52936	dDocent_Contig_3831	3	2	3636483	3875805	239322	5	33.66	33.66	0.00
dDocent_Contig_36330	dDocent_Contig_22567	5	2	2823923	2509863	330932	5	37.02	40.17	3.15
dDocent_Contig_352629	dDocent_Contig_92932	2	2	24892950	24615040	277910	5	43.71	49.76	6.05
dDocent_Contig_399470	dDocent_Contig_34072	2	2	22589201	22779483	190282	5	51.68	52.35	0.67
dDocent_Contig_38257	dDocent_Contig_4163	10	2	22033181	24051011	2017830	5	55.86	56.19	0.33
dDocent_Contig_221136	dDocent_Contig_25202	2	2	20342086	19187642	1154444	5	58.67	63.6	4.93
